"Forecast","Section","Field","Index","TTime","Direction","LowSpeed","HighSpeed","Mainly","Occasionally","ForaTime","Gusts","Showers","ChangeAdv","ChangeVerb","EllidedVerb","TimePhrase","Connective","StartPos","GustSpeed"
"25Mar2002_01.prn","2","wind10M",0,6,202.50,18,22,0,0,0,0,0,,,0,,,0,
"25Mar2002_01.prn","2","wind10M",1,9,202.50,22,28,0,0,0,1,0,,,0,"very soon",,4,38
"25Mar2002_01.prn","2","wind10M",2,21,202.50,22,28,0,0,0,1,0,,,0,"evening",".",12,38
"25Mar2002_01.prn","2","wind10M",3,24,292.50,12,18,0,0,0,0,0,,"veering and easing",0,,,14,
"25Mar2002_01.prn","3","wind10M",0,0,292.50,12,18,0,0,0,0,0,,,0,,,0,
"25Mar2002_01.prn","3","wind10M",1,9,247.50,10,15,0,0,0,0,0,,"backing",0,"during morning",,4,
"25Mar2002_01.prn","3","wind10M",2,24,202.50,32,38,0,0,0,1,0,,"rising",0,"later",".",12,48
"25Mar2002_01.prn","4","wind10M",0,0,202.50,32,38,0,0,0,1,0,,,0,,,0,48
"25Mar2002_01.prn","4","wind10M",1,-99,202.50,22,28,0,0,1,0,0,,"easing",0,,,6,
"25Mar2002_01.prn","4","wind10M",2,24,202.50,30,35,0,0,0,0,0,,"rising",0,"later",".",12,
"25Mar2002_13.prn","2","wind10M",0,15,213.75,18,22,0,0,0,0,0,,,0,,,0,
"25Mar2002_13.prn","2","wind10M",1,21,247.50,15,20,0,0,0,0,0,,"veering",0,"soon",,4,
"25Mar2002_13.prn","2","wind10M",2,24,270.00,18,22,0,0,0,0,0,,"veering",1,"by midnight",", then",9,
"25Mar2002_13.prn","2","wind10M",3,6,270.00,14,18,0,0,0,0,0,,"decreasing",0,"by morning",",",15,
"25Mar2002_13.prn","3","wind10M",0,6,270.00,14,18,0,0,0,0,0,,,0,,,0,
"25Mar2002_13.prn","3","wind10M",1,24,202.50,38,42,0,0,0,1,0,"steadily","backing increasing",0,"by midnight",,3,52
"25Mar2002_13.prn","4","wind10M",0,0,202.50,38,42,0,0,0,1,0,,,0,,,0,52
"25Mar2002_13.prn","4","wind10M",1,12,225.00,16,20,0,0,0,0,0,,"veering",0,"by midday",,5,
"25Mar2002_13.prn","4","wind10M",2,24,202.50,28,32,0,0,0,0,0,,"increasing",0,"by end of period",", then",11,
"25May2001_14.prn","2","wind10M",0,15,180.00,12,18,0,0,0,0,0,,,0,,,0,
"25May2001_14.prn","2","wind10M",1,6,180.00,20,25,0,0,0,0,0,"slowly","increasing",0,,,3,
"25May2001_14.prn","3","wind10M",0,6,180.00,20,25,0,0,0,0,0,,,0,,,0,
"25May2001_14.prn","3","wind10M",1,9,202.50,15,20,0,0,0,0,0,,"veering",0,"very soon",,3,
"25May2001_14.prn","3","wind10M",2,12,247.50,15,20,0,0,0,0,0,,"becoming",0,"by afternoon",".",10,
"25May2001_14.prn","3","wind10M",3,21,247.50,15,20,0,0,0,0,0,,"becoming",1,"evening",,15,
"25May2001_14.prn","4","wind10M",0,0,247.50,15,20,0,0,0,0,0,,,0,,,0,
"25May2001_14.prn","4","wind10M",1,24,157.50,0,10,0,0,0,0,0,"steadily","backing",0,,,4,
"25Nov2000_03.prn","2","wind10M",0,6,202.50,16,20,0,0,0,0,0,,,0,,,0,
"25Nov2000_03.prn","2","wind10M",1,15,157.50,28,32,0,0,0,1,0,,"increasing",0,"by mid afternoon",,3,40
"25Nov2000_03.prn","2","wind10M",2,24,157.50,24,28,0,0,0,1,0,,"easing",0,"late evening","then",12,36
"25Nov2000_03.prn","3","wind10M",0,0,146.25,24,28,0,0,0,1,0,,,0,,,0,36
"25Nov2000_03.prn","3","wind10M",1,12,146.25,36,40,0,0,0,1,0,,"increasing",0,"by midday",,6,48
"25Nov2000_03.prn","3","wind10M",2,24,146.25,30,34,0,0,0,1,0,,"easing",0,"by late evening","then",13,42
"25Nov2000_03.prn","4","wind10M",0,0,157.50,30,34,0,0,0,1,0,,,0,,,0,42
"25Nov2000_03.prn","4","wind10M",1,24,157.50,14,18,0,0,0,0,0,,"easing",0,"by late evening",,5,
"25Nov2000_15.prn","2","wind10M",0,15,157.50,28,32,0,0,0,0,0,,,0,,,0,
"25Nov2000_15.prn","2","wind10M",1,24,180.00,26,30,0,0,0,0,0,,"veering",0,"late evening",,3,
"25Nov2000_15.prn","2","wind10M",2,6,180.00,34,38,0,0,0,1,0,,"increasing",0,"by morning",", but",9,48
"25Nov2000_15.prn","3","wind10M",0,6,157.50,34,38,0,0,0,1,0,,,0,,,0,48
"25Nov2000_15.prn","3","wind10M",1,12,135.00,34,38,0,0,0,1,0,,"backing",0,"by midday",,5,48
"25Nov2000_15.prn","3","wind10M",2,24,112.50,22,28,0,0,0,0,0,,"decreasing and backing",0,"later",", then",9,
"25Nov2000_15.prn","4","wind10M",0,0,112.50,22,28,0,0,0,0,0,,,0,,,0,
"25Nov2000_15.prn","4","wind10M",1,24,202.50,26,30,0,0,0,1,0,,"veering increasing",0,,,3,45
"25Nov2001_03.prn","2","wind10M",0,6,202.50,30,34,0,0,0,1,0,,,0,,,0,42
"25Nov2001_03.prn","2","wind10M",1,12,225.00,26,30,0,0,0,1,0,,"veering",0,"by 1200",,5,38
"25Nov2001_03.prn","2","wind10M",2,21,292.50,18,22,0,0,0,0,0,,"veering",0,"in evening",",",13,
"25Nov2001_03.prn","3","wind10M",0,0,292.50,18,22,0,0,0,0,0,,,0,,,0,
"25Nov2001_03.prn","3","wind10M",1,12,270.00,5,10,0,0,0,0,0,,"backing",0,"by midday",,3,
"25Nov2001_03.prn","3","wind10M",2,18,180.00,5,10,0,0,0,0,0,,"backing",0,"by evening",",",9,
"25Nov2001_03.prn","3","wind10M",3,24,180.00,26,30,0,0,0,0,0,,"rising",0,"by end of period","then",13,
"25Nov2001_03.prn","4","wind10M",0,0,157.50,26,30,0,0,0,0,0,,,0,,,0,
"25Nov2001_03.prn","4","wind10M",1,9,157.50,36,40,0,0,0,1,0,,"rising",0,"in morning",,3,50
"25Nov2001_03.prn","4","wind10M",2,24,202.50,16,20,0,0,0,0,0,,"veering and easing",0,"later",",",11,
"25Nov2001_13.prn","2","wind10M",0,15,225.00,28,32,0,0,0,1,0,,,0,,,0,42
"25Nov2001_13.prn","2","wind10M",1,24,270.00,20,25,0,0,0,0,0,,"veering",0,"by midnight",,5,
"25Nov2001_13.prn","2","wind10M",2,6,292.50,14,18,0,0,0,0,0,,"veering",1,"by morning",", and",11,
"25Nov2001_13.prn","3","wind10M",0,6,292.50,14,18,0,0,0,0,0,,,0,,,0,
"25Nov2001_13.prn","3","wind10M",1,12,225.00,8,12,0,0,0,0,0,,"backing",0,"by midday",,3,
"25Nov2001_13.prn","3","wind10M",2,24,180.00,28,32,0,0,0,1,0,,"increasing",0,"by midnight",", then",9,45
"25Nov2001_13.prn","4","wind10M",0,0,180.00,28,32,0,0,0,0,0,,,0,,,0,
"25Nov2001_13.prn","4","wind10M",1,6,180.00,32,38,0,0,0,1,0,,"increasing",0,"soon",,3,48
"25Nov2001_13.prn","4","wind10M",2,18,180.00,20,24,0,0,0,0,0,,"decreasing",0,"by evening",", then",9,
"25Nov2001_13.prn","4","wind10M",3,24,225.00,12,18,0,0,0,0,0,,"veering",0,"later",",",15,
"25Oct2000_03.prn","2","wind10M",0,6,157.50,12,16,0,0,0,0,0,,,0,,,0,
"25Oct2000_03.prn","2","wind10M",1,9,90.00,18,22,0,0,0,0,0,,"backing",0,"morning",,3,
"25Oct2000_03.prn","2","wind10M",2,18,90.00,12,16,0,0,0,0,0,,"easing",0,"by evening",",",9,
"25Oct2000_03.prn","2","wind10M",3,24,45.00,16,20,0,0,0,0,0,,"becoming",0,"later","then",14,
"25Oct2000_03.prn","4","wind10M",0,0,315.00,0,10,0,0,0,0,0,,,0,,,0,
"25Oct2000_03.prn","4","wind10M",1,15,157.50,22,26,0,0,0,0,0,,"backing",0,"in afternoon",,4,
"25Oct2000_14.prn","2","wind10M",0,15,67.50,15,20,0,0,0,0,0,,,0,,,0,
"25Oct2000_14.prn","2","wind10M",1,6,22.50,28,32,0,0,0,1,0,,"backing and increasing",0,"by morning",,4,45
"25Oct2000_14.prn","3","wind10M",0,6,22.50,28,32,0,0,0,1,0,,,0,,,0,45
"25Oct2000_14.prn","3","wind10M",1,24,292.50,8,12,0,0,0,0,0,"gradually","easing and backing",0,"later",,6,
"25Oct2000_14.prn","4","wind10M",0,0,292.50,8,12,0,0,0,0,0,,,0,,,0,
"25Oct2000_14.prn","4","wind10M",1,12,157.50,22,28,0,0,0,0,0,,"backing",0,"by afternoon",,4,
"25Oct2000_14.prn","4","wind10M",2,24,202.50,12,18,0,0,0,0,0,,"veering and easing",0,"later",",",11,
"25Oct2001_02.prn","2","wind10M",0,6,202.50,18,22,0,0,0,0,0,,,0,,,0,
"25Oct2001_02.prn","2","wind10M",1,21,180.00,28,32,0,0,0,0,0,,"increasing",0,"evening",,4,
"25Oct2001_02.prn","2","wind10M",2,24,180.00,28,32,0,0,0,0,0,,"increasing",1,"late in period","then",11,
"25Oct2001_02.prn","2","wind10M",3,24,202.50,25,30,0,0,0,0,0,,"veering",0,,,15,
"25Oct2001_02.prn","3","wind10M",0,0,202.50,25,30,0,0,0,0,0,,,0,,,0,
"25Oct2001_02.prn","3","wind10M",1,3,202.50,20,25,0,0,1,0,0,,,0,"soon",,4,
"25Oct2001_02.prn","3","wind10M",2,24,202.50,32,38,0,0,0,1,0,,"rising",0,"later",".",10,48
"25Oct2001_02.prn","4","wind10M",0,0,202.50,32,38,0,0,0,1,0,,,0,,,0,48
"25Oct2001_02.prn","4","wind10M",1,24,315.00,25,30,0,0,0,0,0,,"veering and easing",0,"later",,6,
"25Oct2001_15.prn","2","wind10M",0,15,180.00,16,20,0,0,0,0,0,,,0,,,0,
"25Oct2001_15.prn","2","wind10M",1,21,180.00,30,34,0,0,0,0,0,,"increasing",0,"by mid evening",,3,
"25Oct2001_15.prn","2","wind10M",2,24,202.50,30,34,0,0,0,0,0,,"veering",0,"by midnight","then",9,
"25Oct2001_15.prn","2","wind10M",3,6,202.50,20,24,0,0,0,0,0,,"easing",0,"later","and",14,
"25Oct2001_15.prn","3","wind10M",0,6,202.50,20,24,0,0,0,0,0,,,0,,,0,
"25Oct2001_15.prn","3","wind10M",1,12,202.50,30,34,0,0,0,1,0,,"rising",0,"from late morning",,3,42
"25Oct2001_15.prn","3","wind10M",2,21,202.50,30,34,0,0,0,1,0,,"rising",1,"in evening",,12,42
"25Oct2001_15.prn","4","wind10M",0,0,202.50,30,34,0,0,0,0,0,,,0,,,0,
"25Oct2001_15.prn","4","wind10M",1,9,247.50,30,34,0,0,0,0,0,,"veering",0,"in morning",,3,
"25Oct2001_15.prn","4","wind10M",2,24,315.00,24,28,0,0,0,0,0,,"veering and easing",0,"by late evening","then",8,
"25Sep2000_02.prn","2","wind10M",0,6,135.00,15,20,0,0,0,0,0,,,0,,,0,
"25Sep2000_02.prn","2","wind10M",1,24,135.00,10,15,0,0,0,0,0,,"easing",0,,,3,
"25Sep2000_02.prn","3","wind10M",0,0,135.00,10,15,0,0,0,0,0,,,0,,,0,
"25Sep2000_02.prn","3","wind10M",1,24,146.25,28,32,0,0,0,0,0,,"increasing",0,"later",,3,
"25Sep2000_02.prn","4","wind10M",0,0,146.25,28,32,0,0,0,0,0,,,0,,,0,
"25Sep2000_02.prn","4","wind10M",1,24,146.25,22,28,0,0,0,0,0,,"easing",0,"later",,4,
"25Sep2000_15.prn","2","wind10M",0,15,112.50,6,12,0,0,0,0,0,,,0,,,0,
"25Sep2000_15.prn","3","wind10M",0,6,135.00,6,12,0,0,0,0,0,,,0,,,0,
"25Sep2000_15.prn","3","wind10M",1,12,135.00,6,12,0,0,0,0,0,,,0,"from midday",",",3,
"25Sep2000_15.prn","3","wind10M",2,24,135.00,20,25,0,0,0,0,0,,"freshening",0,"by midnight",,5,
"25Sep2000_15.prn","4","wind10M",0,0,135.00,20,25,0,0,0,0,0,,,0,,,0,
"25Sep2000_15.prn","4","wind10M",1,12,157.50,28,32,0,0,0,1,0,,"increasing",0,"by midday",,3,42
"25Sep2000_15.prn","4","wind10M",2,24,157.50,24,28,0,0,0,0,0,,"easing",0,"later",",",11,
"25Sep2001_13.prn","2","wind10M",0,15,22.50,0,8,0,0,0,0,0,,,0,,,0,
"25Sep2001_13.prn","3","wind10M",0,6,22.50,0,8,0,0,0,0,0,,,0,,,0,
"25Sep2001_13.prn","3","wind10M",1,24,-99.00,0,8,0,0,0,0,0,,"becoming",0,,,5,
"25Sep2001_13.prn","4","wind10M",0,0,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"25Sep2001_13.prn","4","wind10M",1,24,45.00,10,15,0,0,0,0,0,,"increasing",0,"later",,4,
"26Apr2001_15.prn","2","wind10M",0,15,45.00,8,12,0,0,0,0,0,,,0,,,0,
"26Apr2001_15.prn","2","wind10M",1,6,22.50,0,10,0,0,0,0,0,,"backing and easing",0,,,3,
"26Apr2001_15.prn","3","wind10M",0,6,22.50,0,10,0,0,0,0,0,,,0,,,0,
"26Apr2001_15.prn","3","wind10M",1,24,157.50,0,10,0,0,0,0,0,"steadily","veering",0,,,5,
"26Apr2001_15.prn","4","wind10M",0,0,157.50,0,10,0,0,0,0,0,,,0,,,0,
"26Apr2001_15.prn","4","wind10M",1,18,112.50,22,28,0,0,0,0,0,,"backing",0,"by evening",,5,
"26Apr2001_15.prn","4","wind10M",2,24,90.00,20,25,0,0,0,0,0,,"backing",1,"later","and",12,
"26Apr2002_03.prn","2","wind10M",0,6,180.00,24,28,0,0,0,0,0,,,0,,,0,
"26Apr2002_03.prn","2","wind10M",1,12,180.00,32,36,0,0,0,1,0,,"increasing",0,"by midday",,3,45
"26Apr2002_03.prn","2","wind10M",2,18,247.50,14,18,0,0,0,0,0,,"veering",0,"by early evening",",",10,
"26Apr2002_03.prn","2","wind10M",3,24,292.50,24,28,0,0,0,1,0,,"veering",1,"by midnight",", then",17,38
"26Apr2002_03.prn","3","wind10M",0,0,292.50,24,28,0,0,0,1,0,,,0,,,0,38
"26Apr2002_03.prn","3","wind10M",1,24,180.00,6,10,0,0,0,0,0,"steadily","decreasing backing",0,"by end of period",,5,
"26Apr2002_03.prn","4","wind10M",0,0,180.00,6,10,0,0,0,0,0,,,0,,,0,
"26Apr2002_03.prn","4","wind10M",1,24,90.00,24,28,0,0,0,0,0,"steadily","backing increasing",0,"by midnight",,3,
"26Apr2002_14.prn","2","wind10M",0,15,157.50,28,32,0,0,0,0,0,,,0,,,0,
"26Apr2002_14.prn","2","wind10M",1,18,202.50,18,22,0,0,0,0,0,,,0,"very soon",,4,
"26Apr2002_14.prn","2","wind10M",2,6,292.50,25,30,0,0,0,1,0,,"veering",0,,"then",10,40
"26Apr2002_14.prn","3","wind10M",0,6,292.50,25,30,0,0,0,1,0,,,0,,,0,40
"26Apr2002_14.prn","3","wind10M",1,24,225.00,8,12,0,0,0,0,0,"steadily","backing",0,,,6,
"26Apr2002_14.prn","4","wind10M",0,0,225.00,8,12,0,0,0,0,0,,,0,,,0,
"26Apr2002_14.prn","4","wind10M",1,24,67.50,25,30,0,0,0,1,0,"gradually","backing",0,,,3,40
"26Aug2000_03.prn","2","wind10M",0,6,180.00,15,20,0,0,0,0,0,,,0,,,0,
"26Aug2000_03.prn","2","wind10M",1,24,157.50,22,28,0,0,0,0,0,"steadily","backing",0,,,3,
"26Aug2000_03.prn","3","wind10M",0,0,157.50,22,28,0,0,0,0,0,,,0,,,0,
"26Aug2000_03.prn","3","wind10M",1,12,157.50,20,25,0,0,0,0,0,,"easing",0,"by midday",,4,
"26Aug2000_03.prn","3","wind10M",2,24,225.00,8,12,0,0,0,0,0,,"veering and decreasing",0,,"then",9,
"26Aug2000_03.prn","4","wind10M",0,0,225.00,8,12,0,0,0,0,0,,,0,,,0,
"26Aug2000_03.prn","4","wind10M",1,3,315.00,0,10,0,0,0,0,0,,,0,"very soon",,3,
"26Aug2000_14.prn","2","wind10M",0,15,157.50,20,24,0,0,0,0,0,,,0,,,0,
"26Aug2000_14.prn","2","wind10M",1,18,157.50,24,28,0,0,0,0,0,,"rising",0,"by evening",,3,
"26Aug2000_14.prn","3","wind10M",0,6,157.50,24,28,0,0,0,0,0,,,0,,,0,
"26Aug2000_14.prn","3","wind10M",1,12,157.50,18,22,0,0,0,0,0,,"easing",0,"by afternoon",,3,
"26Aug2000_14.prn","3","wind10M",2,21,135.00,12,16,0,0,0,0,0,,"backing and easing",0,"in evening",",",8,
"26Aug2000_14.prn","4","wind10M",0,0,135.00,12,16,0,0,0,0,0,,,0,,,0,
"26Aug2000_14.prn","4","wind10M",1,3,315.00,0,10,0,0,0,0,0,,"veering",0,"soon",,3,
"26Aug2000_14.prn","4","wind10M",2,24,0.00,10,14,0,0,0,0,0,,"veering",0,"later",",",9,
"26Aug2001_15.prn","2","wind10M",0,15,-99.00,0,10,0,0,0,0,0,,,0,,,0,
"26Aug2001_15.prn","2","wind10M",1,18,292.50,16,20,0,0,0,1,1,,"becoming and increasing",0,"soon",,4,28
"26Aug2001_15.prn","3","wind10M",0,6,315.00,16,20,0,0,0,1,1,,,0,,,0,28
"26Aug2001_15.prn","4","wind10M",0,0,315.00,16,20,0,0,0,0,0,,,0,,,0,
"26Aug2001_15.prn","4","wind10M",1,12,315.00,0,10,0,0,0,0,0,,"decreasing",0,"by afternoon",,3,
"26Aug2001_15.prn","4","wind10M",2,21,180.00,10,14,0,0,0,0,0,,"becoming",0,"in evening",",",9,
"26Dec2000_02.prn","2","wind10M",0,6,0.00,20,24,0,0,0,1,0,,,0,,,0,32
"26Dec2000_02.prn","2","wind10M",1,18,45.00,16,20,0,0,0,1,0,,"veering",0,"by evening",,5,28
"26Dec2000_02.prn","3","wind10M",0,0,45.00,16,20,0,0,0,1,0,,,0,,,0,28
"26Dec2000_02.prn","3","wind10M",1,12,67.50,14,18,0,0,0,0,0,,"veering",0,"by midday",,5,
"26Dec2000_02.prn","3","wind10M",2,24,135.00,18,22,0,0,0,0,0,,"veering",1,"by late evening","then",11,
"26Dec2000_02.prn","4","wind10M",0,0,135.00,18,22,0,0,0,0,0,,,0,,,0,
"26Dec2000_02.prn","4","wind10M",1,12,112.50,12,16,0,0,0,0,0,,"backing",0,"by midday",,3,
"26Dec2000_02.prn","4","wind10M",2,18,45.00,14,18,0,0,0,0,0,,"backing",1,"by evening","then",9,
"26Dec2000_15.prn","2","wind10M",0,15,0.00,14,18,0,0,0,0,0,,,0,,,0,
"26Dec2000_15.prn","2","wind10M",1,24,0.00,10,14,0,0,0,1,1,,"easing",0,"tonight",,3,32
"26Dec2000_15.prn","3","wind10M",0,6,0.00,10,14,0,0,0,0,0,,,0,,,0,
"26Dec2000_15.prn","3","wind10M",1,12,67.50,10,14,0,0,0,0,0,,"veering",0,"by early afternoon",,3,
"26Dec2000_15.prn","3","wind10M",2,21,135.00,18,22,0,0,0,0,0,,"veering",0,"in evening","then",9,
"26Dec2000_15.prn","4","wind10M",0,0,135.00,18,22,0,0,0,0,0,,,0,,,0,
"26Dec2000_15.prn","4","wind10M",1,12,90.00,12,16,0,0,0,0,0,,"backing",0,"by afternoon",,3,
"26Dec2000_15.prn","4","wind10M",2,24,22.50,24,28,0,0,0,1,0,,"backing",0,"later","then",9,36
"26Dec2001_01.prn","2","wind10M",0,6,348.75,28,32,0,0,0,1,0,,,0,,,0,45
"26Dec2001_01.prn","2","wind10M",1,18,348.75,10,15,0,0,0,0,0,"gradually","easing",0,"by evening",,6,
"26Dec2001_01.prn","3","wind10M",0,0,348.75,10,15,0,0,0,0,0,,,0,,,0,
"26Dec2001_01.prn","3","wind10M",1,3,22.50,5,10,0,0,0,0,0,,"easing",0,"soon",,4,
"26Dec2001_01.prn","4","wind10M",0,0,22.50,5,10,0,0,0,0,0,,,0,,,0,
"26Dec2001_01.prn","4","wind10M",1,3,348.75,12,18,0,0,0,0,0,,"backing",0,"soon",,4,
"26Dec2001_01.prn","4","wind10M",2,24,22.50,0,8,0,0,0,0,0,,"easing",0,"later",",",10,
"26Dec2001_13.prn","3","wind10M",0,6,337.50,8,12,0,0,0,0,0,,,0,,,0,
"26Dec2001_13.prn","3","wind10M",1,9,-99.00,0,10,0,0,0,0,0,,,0,"very soon",,4,
"26Dec2001_13.prn","3","wind10M",2,-99,135.00,0,10,0,0,0,0,0,,"becoming",0,,"then",10,
"26Dec2001_13.prn","3","wind10M",3,24,112.50,30,35,0,0,0,1,0,,"rising",0,"by end of period","and",13,45
"26Dec2001_13.prn","4","wind10M",0,0,112.50,30,35,0,0,0,1,0,,,0,,,0,45
"26Dec2001_13.prn","4","wind10M",1,24,45.00,8,12,0,0,0,0,0,"steadily","backing",0,,,6,
"26Feb2002_03.prn","2","wind10M",0,6,78.75,30,35,0,0,0,1,0,,,0,,,0,48
"26Feb2002_03.prn","2","wind10M",1,24,22.50,20,25,0,0,0,0,0,"gradually","easing",0,,,6,
"26Feb2002_03.prn","3","wind10M",0,0,22.50,20,25,0,0,0,0,0,,,0,,,0,
"26Feb2002_03.prn","3","wind10M",1,-99,22.50,25,30,0,1,0,1,0,,,0,,,4,40
"26Feb2002_03.prn","3","wind10M",2,18,67.50,15,18,0,0,0,0,0,,"easing",0,"by evening",",",9,
"26Feb2002_03.prn","4","wind10M",0,0,67.50,15,18,0,0,0,0,0,,,0,,,0,
"26Feb2002_03.prn","4","wind10M",1,-99,22.50,10,15,0,0,0,0,0,,"easing",0,,,4,
"26Feb2002_03.prn","4","wind10M",2,24,22.50,20,25,0,0,0,0,0,,"increasing",0,"later",",",9,
"26Feb2002_14.prn","2","wind10M",0,15,67.50,20,25,0,0,0,0,0,,,0,,,0,
"26Feb2002_14.prn","2","wind10M",1,24,45.00,20,25,0,0,0,0,0,,"backing",0,"by midnight",,3,
"26Feb2002_14.prn","2","wind10M",2,6,45.00,28,32,0,0,0,1,0,,"increasing",0,"by morning",", then",7,42
"26Feb2002_14.prn","3","wind10M",0,6,45.00,28,32,0,0,0,1,0,,,0,,,0,42
"26Feb2002_14.prn","3","wind10M",1,18,22.50,20,25,0,0,0,0,0,,"backing easing",0,"by evening",,5,
"26Feb2002_14.prn","4","wind10M",0,0,22.50,20,25,0,0,0,0,0,,,0,,,0,
"26Feb2002_14.prn","4","wind10M",1,24,0.00,25,30,0,0,0,1,1,"gradually","backing increasing",0,,,3,40
"26Jan2001_03.prn","2","wind10M",0,6,157.50,32,38,0,0,0,1,0,,,0,,,0,48
"26Jan2001_03.prn","2","wind10M",1,21,180.00,28,32,0,0,0,1,0,,"veering",0,"evening",,5,40
"26Jan2001_03.prn","3","wind10M",0,0,180.00,28,32,0,0,0,1,0,,,0,,,0,40
"26Jan2001_03.prn","3","wind10M",1,9,202.50,18,22,0,0,0,0,0,,"veering",0,"in morning",,5,
"26Jan2001_03.prn","3","wind10M",2,18,180.00,10,14,0,0,0,0,0,,"backing",0,"by evening","then",12,
"26Jan2001_03.prn","4","wind10M",0,0,180.00,10,14,0,0,0,0,0,,,0,,,0,
"26Jan2001_03.prn","4","wind10M",1,-99,180.00,14,18,0,1,0,0,0,,,0,,,3,
"26Jan2001_03.prn","4","wind10M",2,24,247.50,5,10,0,0,0,0,0,,"veering",0,"later",,6,
"26Jan2001_13.prn","2","wind10M",0,15,157.50,32,38,0,0,0,1,0,,,0,,,0,50
"26Jan2001_13.prn","2","wind10M",1,6,157.50,22,28,0,0,0,0,0,"gradually","easing",0,"overnight",",",6,
"26Jan2001_13.prn","3","wind10M",0,6,157.50,22,28,0,0,0,0,0,,,0,,,0,
"26Jan2001_13.prn","3","wind10M",1,12,202.50,12,18,0,0,0,0,0,,"veering and easing",0,"by afternoon",,4,
"26Jan2001_13.prn","3","wind10M",2,24,202.50,6,10,0,0,0,0,0,"gradually","easing",0,,",",13,
"26Jan2001_13.prn","4","wind10M",0,0,202.50,6,10,0,0,0,0,0,,,0,,,0,
"26Jan2001_13.prn","4","wind10M",1,24,292.50,6,10,0,0,0,0,0,,"veering",0,,",",4,
"26Jan2002_01.prn","2","wind10M",0,6,112.50,32,38,0,0,0,1,0,,,0,,,0,50
"26Jan2002_01.prn","2","wind10M",1,15,67.50,12,18,0,0,0,0,0,,"easing and backing",0,"during afternoon",",",6,
"26Jan2002_01.prn","2","wind10M",2,24,22.50,22,28,0,0,0,0,0,,"increasing",0,"later",",",16,
"26Jan2002_01.prn","3","wind10M",0,0,22.50,22,28,0,0,0,0,0,,,0,,,0,
"26Jan2002_01.prn","3","wind10M",1,15,112.50,8,12,0,0,0,0,0,,"easing",0,"during afternoon",,4,
"26Jan2002_01.prn","3","wind10M",2,24,112.50,12,18,0,0,0,0,0,,"increasing",0,"later",",",12,
"26Jan2002_01.prn","4","wind10M",0,0,112.50,12,18,0,0,0,0,0,,,0,,,0,
"26Jan2002_01.prn","4","wind10M",1,12,247.50,12,18,0,0,0,0,0,,"veering",0,"by afternoon",,4,
"26Jan2002_01.prn","4","wind10M",2,24,337.50,22,28,0,0,0,0,0,,"veering",1,"later","then",9,
"26Jan2002_13.prn","2","wind10M",0,15,90.00,18,22,0,0,0,0,0,,,0,,,0,
"26Jan2002_13.prn","2","wind10M",1,24,45.00,20,25,0,0,0,1,0,,"backing",0,"by midnight",,3,35
"26Jan2002_13.prn","2","wind10M",2,6,45.00,18,22,0,0,0,0,0,,"easing",0,"by morning",", then",11,
"26Jan2002_13.prn","3","wind10M",0,6,45.00,18,22,0,0,0,0,0,,,0,,,0,
"26Jan2002_13.prn","3","wind10M",1,18,45.00,6,10,0,0,0,0,0,,"decreasing",0,"by late afternoon",,3,
"26Jan2002_13.prn","3","wind10M",2,24,90.00,10,14,0,0,0,0,0,,"veering",0,"later",",",9,
"26Jan2002_13.prn","4","wind10M",0,0,90.00,10,14,0,0,0,0,0,,,0,,,0,
"26Jan2002_13.prn","4","wind10M",1,12,45.00,0,8,0,0,0,0,0,,"backing",0,"by midday",,3,
"26Jan2002_13.prn","4","wind10M",2,24,292.50,28,32,0,0,0,1,0,,"backing",1,"by midnight",", then",10,45
"26Jul2000_13.prn","2","wind10M",0,15,45.00,0,8,0,0,0,0,0,,,0,,,0,
"26Jul2000_13.prn","2","wind10M",1,6,-99.00,0,8,0,0,0,0,0,,"becoming",0,,,1,
"26Jul2000_13.prn","3","wind10M",0,6,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"26Jul2000_13.prn","4","wind10M",0,0,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"26Jul2001_13.prn","2","wind10M",0,15,-99.00,0,8,0,0,0,0,0,,,0,,,0,
"26Jul2001_13.prn","2","wind10M",1,6,90.00,0,8,1,0,0,0,0,,,0,"later",",",4,
"26Jul2001_13.prn","3","wind10M",0,6,90.00,0,8,0,0,0,0,0,,,0,,,0,
"26Jul2001_13.prn","3","wind10M",1,24,135.00,0,8,0,0,0,0,0,,"veering",0,"later",,4,
"26Jul2001_13.prn","4","wind10M",0,0,135.00,0,8,0,0,0,0,0,,,0,,,0,
"26Jul2001_13.prn","4","wind10M",1,12,202.50,10,15,0,0,0,0,0,,"veering",0,"by afternoon",,4,
"26Jul2001_13.prn","4","wind10M",2,24,180.00,22,26,0,0,0,0,0,,"increasing",0,"by end of period",", then",10,
"26Jun2000.prn","2","wind10M",0,15,0.00,12,18,0,0,0,0,0,,,0,,,0,
"26Jun2000.prn","2","wind10M",1,6,337.50,10,14,0,0,0,0,0,,"backing easing",0,,,3,
"26Jun2000.prn","3","wind10M",0,6,337.50,10,14,0,0,0,0,0,,,0,,,0,
"26Jun2000.prn","3","wind10M",1,24,337.50,0,8,0,0,0,0,0,,"decreasing",0,"by end of period",,3,
