"id","filename","section","field","ftext"
1081612777,"8Aug2001_13.prn","5","wind10M","W-SW 8-12 BACKING S-SW 20-25 BY SATURDAY EVENING. VEERING AND EASING SW 12-18 SUNDAY"
1081612778,"8Aug2001_13.prn","5","waveSigHeight","1.5-2.0 BECOMING 2.0-2.5 FOR A TIME LATER SATURDAY"
1081612779,"9Aug2001_13.prn","2","windconf","HIGH"
1081612780,"9Aug2001_13.prn","2","wind10M","N-NW 15-20"
1081612781,"9Aug2001_13.prn","2","wind50M","N-NW 20-25"
1081612782,"9Aug2001_13.prn","2","waveconf","HIGH"
1081612783,"9Aug2001_13.prn","2","waveSigHeight","1.5-2.0 SOON MAINLY 2.0"
1081612784,"9Aug2001_13.prn","2","waveMaxHeight","2.5-3.0 SOON MAINLY 3.0"
1081612785,"9Aug2001_13.prn","2","wavePeriod","5-7"
1081612786,"9Aug2001_13.prn","2","weather","OVERCAST WITH PERIODS OF RAIN/MIST AT FIRST SOON CLEARING TO SCATTERED SHOWERS"
1081612787,"9Aug2001_13.prn","2","visibility","10 OR MORE BECOMING 2-5 IN PRECIPITATION/MIST"
1081612788,"9Aug2001_13.prn","2","temperature","PS 11-13"
1081612789,"9Aug2001_13.prn","2","cloud","7-8 STSC AT 600-1200 SOON BREAKING 3-7 CUSC AT 1500-2500"
1081612790,"9Aug2001_13.prn","2","lightning","MODERATE (40-60 PERCENT)"
1081612791,"9Aug2001_13.prn","3","wind10M","NW 15-20 BACKING AND EASING W'LY 8-12"
1081612792,"9Aug2001_13.prn","3","wind50M","NW 20-25 BACKING AND EASING W'LY 10-15"
1081612793,"9Aug2001_13.prn","3","waveSigHeight","AROUND 2.0 FALLING 1.5-2.0 LATER"
1081612794,"9Aug2001_13.prn","3","waveMaxHeight","AROUND 3.0 FALLING 2.5-3.0 LATER"
1081612795,"9Aug2001_13.prn","3","weather","SCATTERED SHOWERS DYING OUT"
1081612796,"9Aug2001_13.prn","3","visibility","MAINLY GOOD"
1081612797,"9Aug2001_13.prn","4","wind10M","W'LY 8-12 BACKING S'LY 25-30 BY AFTERNOON. VEERING SW 22-28 AND LATER W'LY"
1081612798,"9Aug2001_13.prn","4","wind50M","W'LY 10-15 BACKING S'LY 32-38 BY AFTERNOON. VEERING SW 28-35 AND LATER W'LY"
1081612799,"9Aug2001_13.prn","4","waveSigHeight","1.5-2.0 BECOMING 3.0-3.5 FOR A TIME. LATER 2.5-3.0"
1081612800,"9Aug2001_13.prn","4","waveMaxHeight","2.5-3.0 BECOMING 5.0-5.5 FOR A TIME. LATER 4.0-5.0"
1081612801,"9Aug2001_13.prn","4","weather","FAIR BECOMING OVERCAST/MISTY WITH RAIN/DRIZZLE LATER"
1081612802,"9Aug2001_13.prn","5","wind10M","W'LY 22-28 EASING SW 10 OR LESS BY MIDDAY SUNDAY THEN RISING S-SW 10-15 LATER SUNDAY AND W-SW 22-28 MONDAY"
1081612803,"9Aug2001_13.prn","5","waveSigHeight","2.5-3.0 BECOMING 1.0-1.5 SUNDAY. RISING 3.0 MONDAY"
1081612804,"10Sep2001_02.prn","2","wind10M","N-NNW 25-30 GUSTS 40 EASING GRADUALLY 12-18"
1081612805,"10Sep2001_02.prn","2","wind50M","N-NNW 30-38 GUSTS 50 EASING GRADUALLY 15-22"
1081612806,"10Sep2001_02.prn","2","waveSigHeight","4.0-4.5 FALLING AROUND 2.5"
1081612807,"10Sep2001_02.prn","2","waveMaxHeight","6.5-7.5 FALLING AROUND 4.0"
1081612808,"10Sep2001_02.prn","2","wavePeriod","7-11"
1081612809,"10Sep2001_02.prn","2","weather","SHOWERS, SQUALLY AT TIMES AT FIRST"
1081612810,"10Sep2001_02.prn","2","visibility","OVER 10 REDUCED TO 2-4 IN SHOWERS"
1081612811,"10Sep2001_02.prn","2","temperature","9-12"
1081612812,"10Sep2001_02.prn","2","cloud","3-5 CUSC 1500-3000 BECOMING 5-7 CUCB 1200-1500 IN SHOWERS LIGHTNING RISK ; 20 PERCENT RISING 40-60 IN SHOWERS"
1081612813,"10Sep2001_02.prn","3","wind10M","N-NNW 12-18 SOON EASING  8 OR LESS, BACKING SW-S 15-20 LATER"
1081612814,"10Sep2001_02.prn","3","wind50M","N-NNW 15-22 SOON EASING 10 OR LESS, BACKING SW-S 18-25 LATER"
1081612815,"10Sep2001_02.prn","3","waveSigHeight","AROUND 2.5 FALLING 1.5-2.0"
1081612816,"10Sep2001_02.prn","3","waveMaxHeight","AROUND 3.0 FALLING 2.5-3.0"
1081612817,"10Sep2001_02.prn","3","weather","ISOLATED SHOWERS"
1081612818,"10Sep2001_02.prn","3","visibility","MAINLY GOOD"
1081612819,"10Sep2001_02.prn","4","wind10M","SW-S 15-20 SOON SW-S 20-25, VEERING W-NW 10-15 LATER"
1081612820,"10Sep2001_02.prn","4","wind50M","SW-S 18-25 SOON SW-S 25-30, VEERING W-NW 12-18 LATER"
1081612821,"10Sep2001_02.prn","4","waveSigHeight","1.5-2.0 RISING 2.0-2.5"
1081612822,"10Sep2001_02.prn","4","waveMaxHeight","2.5-3.0 RISING 3.0-4.0"
1081612823,"10Sep2001_02.prn","4","weather","BECOMING CLOUDY WITH RAIN THEN SHOWERS"
1081612824,"10Sep2001_02.prn","5A","wind10M","W-NW 10-15 SOON INCREASING NW-N 20-25 EASING W-SW  8-12 EARLY FRIDAY, INCREASING W 25-30 LATER"
1081612825,"10Sep2001_02.prn","5A","waveSigHeight","2.0-2.5 RISING 3.0-3.5, LATER FALLING 2.5-3.0"
1081612826,"10Sep2001_13.prn","2","windconf","HIGH"
1081612827,"10Sep2001_13.prn","2","wind10M","N'LY 22-28 GUSTS 38 DECREASING AND BACKING NW 12-18 BY END OF PERIOD"
1081612828,"10Sep2001_13.prn","2","wind50M","N'LY 27-35 GUSTS 45 DECREASING AND BACKING NW 15-22 BY END OF PERIOD"
1081612829,"10Sep2001_13.prn","2","waveconf","HIGH"
1081612830,"10Sep2001_13.prn","2","waveSigHeight","3.0-3.5 GRADUALLY FALLING NEAR 2.0 BY END OF PERIOD"
1081612831,"10Sep2001_13.prn","2","waveMaxHeight","5.0-5.5 GRADUALLY FALLING NEAR 3.0 BY END OF PERIOD"
1081612832,"10Sep2001_13.prn","2","wavePeriod","7-10"
1081612833,"10Sep2001_13.prn","2","weather","OCCASIONAL SHOWERS, SQUALLY AT FIRST"
1081612834,"10Sep2001_13.prn","2","visibility","OVER 10 BUT 2-5 IN SHOWERS"
1081612835,"10Sep2001_13.prn","2","temperature","PS 9-12"
1081612836,"10Sep2001_13.prn","2","cloud","2-5 CU SC 1500-3000 WITH 5-7 CU CB 1000-1500 IN SHOWERS"
1081612837,"10Sep2001_13.prn","2","lightning","MODERATE (40-60 PERCENT) IN/NEAR SHOWERS"
1081612838,"10Sep2001_13.prn","3","wind10M","NW 12-18 BACKING W'LY LESS THAN 08 BY AFTERNOON, THEN FRESHENING SSW 12-18 BY MIDNIGHT"
1081612839,"10Sep2001_13.prn","3","wind50M","NW 15-22 BACKING W'LY LESS THAN 10 BY AFTERNOON, THEN FRESHENING SSW 15-22 BY MIDNIGHT"
1081612840,"10Sep2001_13.prn","3","waveSigHeight","AROUND 2.0 FALLING 1.5 BY EVENING, RISING 1.5-2.0 LATER"
1081612841,"10Sep2001_13.prn","3","waveMaxHeight","AROUND 3.0 FALLING 2.5 BY EVENING, RISING 2.5-3.0 LATER"
1081612842,"10Sep2001_13.prn","3","weather","SHOWERS DYING OUT"
1081612843,"10Sep2001_13.prn","3","visibility","MAINLY GOOD"
1081612844,"10Sep2001_13.prn","4","wind10M","SSW 12-18 BACKING S'LY 24-28 BY MIDDAY, THEN VEERING AND DECREASING WSW 08-12 BY LATE EVENING"
1081612845,"10Sep2001_13.prn","4","wind50M","SSW 15-22 BACKING S'LY 30-35 BY MIDDAY, THEN VEERING AND DECREASING WSW 10-15 BY LATE EVENING"
1081612846,"10Sep2001_13.prn","4","waveSigHeight","1.5-2.0 RISING 2.5-3.0 BY AFTERNOON, THEN FALLING 2.0-2.5 BY EVENING"
1081612847,"10Sep2001_13.prn","4","waveMaxHeight","2.5-3.0 RISING 4.0-5.0 BY AFTERNOON, THEN FALLING 3.0-4.0 BY EVENING"
1081612848,"10Sep2001_13.prn","4","weather","RAIN/MIST SOON, CLEARING TO SHOWERS LATER"
1081612849,"10Sep2001_13.prn","5","wind10M","WSW 08-12 GRADUALLY VEERING NNE 10-15 BY LATE THURSDAY, BACKING/EASING W'LY 06-10 DURING FRIDAY"
1081612850,"10Sep2001_13.prn","5","waveSigHeight","2.0-2.5 GRADUALLY FALLING 1.0-1.5 BY MIDDAY FRIDAY"
1081612851,"11Sep2001_13.prn","2","windconf","HIGH"
1081612852,"11Sep2001_13.prn","2","wind10M","N'LY 12-18 GUSTS 28 BACKING SSW 06-10 BY MIDNIGHT, THEN FRESHENING S'LY 15-20 LATER"
1081612853,"11Sep2001_13.prn","2","wind50M","N'LY 15-22 GUSTS 32 BACKING SSW 07-12 BY MIDNIGHT, THEN FRESHENING S'LY 18-25 LATER"
1081612854,"11Sep2001_13.prn","2","waveconf","HIGH"
1081612855,"11Sep2001_13.prn","2","waveSigHeight","1.5-2.0 FALLING MAINLY NEAR 1.5 FOR A TIME DURING THE EARLY MORNING"
1081612856,"11Sep2001_13.prn","2","waveMaxHeight","2.5-3.0 FALLING MAINLY NEAR 2.5 FOR A TIME DURING THE EARLY MORNING"
1081612857,"11Sep2001_13.prn","2","wavePeriod","SEA: 3-5 SWELL: N'LY 6-8 AT FIRST"
1081612858,"11Sep2001_13.prn","2","weather","CLOUDY/OVERCAST WITH SOME PATCHY DRIZZLE AT TIMES. RISK OF MIST/FOG PATCHES"
1081612859,"11Sep2001_13.prn","2","visibility","6-10 BUT 2-5 IM MIST/DRIZZLE, AND LESS THAN 0.5 IN ANY FOG PATCHES"
1081612860,"11Sep2001_13.prn","2","temperature","PS 10-13"
1081612861,"11Sep2001_13.prn","2","cloud","5-8 SC 1200-2000 BECOMING 6-8 ST 400-800 IN MIST/ DRIZZLE, LOWERING SURFACE IN ANY FOG"
1081612862,"11Sep2001_13.prn","2","lightning","NIL"
1081612863,"11Sep2001_13.prn","3","wind10M","S'LY 15-20 INCREASING 22-28 BY AFTERNOON, THEN DECREASING 12-18 BY EVENING, BECOMING VARIABLE LESS THAN 08 LATER"
1081612864,"11Sep2001_13.prn","3","wind50M","S'LY 18-25 INCREASING 27-35 BY AFTERNOON, THEN DECREASING 15-22 BY EVENING, BECOMING VARIABLE LESS THAN 10 LATER"
1081612865,"11Sep2001_13.prn","3","waveSigHeight","1.5-2.0 RISING 2.0-2.5 BY MID AFTERNOON, FALLING MAINLY NEAR 2.0 LATER"
1081612866,"11Sep2001_13.prn","3","waveMaxHeight","2.5-3.0 RISING 3.0-4.0 BY MID AFTERNOON, FALLING MAINLY NEAR 3.0 LATER"
1081612867,"11Sep2001_13.prn","3","weather","CLOUDY/OVERCAST WITH DRIZZLE TURNING TO RAIN. MISTY WITH FOG PATCHES"
1081612868,"11Sep2001_13.prn","3","visibility","MODERATE BECOMING POOR. VERY POOR IN ANY FOG PATCHES"
1081612869,"11Sep2001_13.prn","4","wind10M","VARIABLE LESS THAN 08 BECOMING NE 10-15 BY AFTERNOON, THEN FRESHENING AND LATER BACKING NNE 15-20 GUSTS 30"
1081612870,"11Sep2001_13.prn","4","wind50M","VARIABLE LESS THAN 10 BECOMING NE 12-18 BY AFTERNOON, THEN FRESHENING AND LATER BACKING NNE 18-25 GUSTS 35"
1081612871,"11Sep2001_13.prn","4","waveSigHeight","AROUND 2.0 FALLING 1.5-2.0 LATER"
1081612872,"11Sep2001_13.prn","4","waveMaxHeight","AROUND 3.0 FALLING 2.5-3.0 LATER"
1081612873,"11Sep2001_13.prn","4","weather","RAIN/MIST AND FOG PATCHES CLEARING TO SCATTERED SHOWERS DURING THE AFTERNOON"
1081612874,"11Sep2001_13.prn","5","wind10M","NNE 15-20 GUSTS 30 BACKING NNW 08-12 BY FRIDAY AFTER- NOON, THEN SW 12-18 LATE FRIDAY, VEERING/EASING WNW 06-10 DURING SATURDAY"
1081612875,"11Sep2001_13.prn","5","waveSigHeight","1.5-2.0 FALLING 1.0-1.5 ON FRIDAY, RISING MAINLY 1.5 WNW SWELL ON SATURDAY"
1081612876,"12Sep2001_13.prn","2","windconf","HIGH"
1081612877,"12Sep2001_13.prn","2","wind10M","SSE 20-24 INCREASING 22-28 SOON, FROM MIDNIGHT BACKING/EASING E'LY 16-20 BY MORNING"
1081612878,"12Sep2001_13.prn","2","wind50M","SSE 25-30 INCREASING 27-35 SOON, FROM MIDNIGHT BACKING/EASING E'LY 20-25 BY MORNING"
1081612879,"12Sep2001_13.prn","2","waveconf","HIGH"
1081612880,"12Sep2001_13.prn","2","waveSigHeight","1.5-2.0 RISING AROUND 2.5 THIS EVENING"
1081612881,"12Sep2001_13.prn","2","waveMaxHeight","2.5-3.0 RISING AROUND 4.0 THIS EVENING"
1081612882,"12Sep2001_13.prn","2","wavePeriod","5-8"
1081612883,"12Sep2001_13.prn","2","weather","OVERCAST/MISTY WITH PERIODS OF RAIN"
1081612884,"12Sep2001_13.prn","2","visibility","3-6 BUT 1-3 IN RAIN/MIST"
1081612885,"12Sep2001_13.prn","2","temperature","PS 11-13"
1081612886,"12Sep2001_13.prn","2","cloud","8 ST SC 500-1000 LOWERING 300-600 IN RAIN/MIST"
1081612887,"12Sep2001_13.prn","2","lightning","LOW (20-30 PERCENT)"
1081612888,"12Sep2001_13.prn","3","wind10M","E'LY 16-20 BACKING NE 14-18 BY AFTERNOON, THEN N'LY 10-15 BY LATE EVENING"
1081612889,"12Sep2001_13.prn","3","wind50M","E'LY 20-25 BACKING NE 17-22 BY AFTERNOON, THEN N'LY 12-18 BY LATE EVENING"
1081612890,"12Sep2001_13.prn","3","waveSigHeight","AROUND 2.5, FROM MIDDAY GRADUALLY FALLING 1.5 BY END OF PERIOD"
1081612891,"12Sep2001_13.prn","3","waveMaxHeight","AROUND 4.0, FROM MIDDAY GRADUALLY FALLING 2.5 BY END OF PERIOD"
1081612892,"12Sep2001_13.prn","3","weather","RAIN/MIST CLEARING TO SHOWERS BY MID AFTERNOON, DYING OUT LATER"
1081612893,"12Sep2001_13.prn","3","visibility","MODERATE/POOR GRADUALLY IMPROVING GOOD"
1081612894,"12Sep2001_13.prn","4","wind10M","N'LY 10-15 BACKING E'LY LESS THAN 08 BY LATE MORNING, THEN SSW 10-15 DURING THE AFTERNOON, VEERING SW LATER"
1081612895,"12Sep2001_13.prn","4","wind50M","N'LY 12-18 BACKING E'LY LESS THAN 10 BY LATE MORNING, THEN SSW 12-18 DURING THE AFTERNOON, VEERING SW LATER"
1081612896,"12Sep2001_13.prn","4","waveSigHeight","1.5 FALLING NEAR 1.0 BY MID AFTERNOON"
1081612897,"12Sep2001_13.prn","4","waveMaxHeight","2.5 FALLING NEAR 1.5 BY MID AFTERNOON"
1081612898,"12Sep2001_13.prn","4","weather","FAIR BECOMING OVERCAST/MISTY LATER WITH RAIN"
1081612899,"12Sep2001_13.prn","5","wind10M","SW 10-15 VEERING W'LY LESS THAN 08 BY MIDDAY SATURDAY THEN NNW 10-15 BY LATE SATURDAY, FRESHENING 14-18 BY SUNDAY AFTERNOON, VEERING N'LY 12-15 SUNDAY EVENING"
1081612900,"12Sep2001_13.prn","5","waveSigHeight","AROUND 1.0 RISING 1.5 LATE SATURDAY, THEN 1.5-2.0 EARLY SUNDAY, FALLING MAINLY NEAR 1.5 LATE SUNDAY"
1081612901,"13Sep2001_03.prn","2","wind10M","SE 20-25 SOON EASING AND BACKING NE-N 12-18"
1081612902,"13Sep2001_03.prn","2","wind50M","SE 25-30 SOON EASING AND BACKING NE-N 15-22"
1081612903,"13Sep2001_03.prn","2","waveSigHeight","AROUND 3.0 FALLING 1.5-2.0"
1081612904,"13Sep2001_03.prn","2","waveMaxHeight","AROUND 5.0 FALLING 2.5-3.0"
1081612905,"13Sep2001_03.prn","2","wavePeriod","6-11"
1081612906,"13Sep2001_03.prn","2","weather","SCATTERED SHOWERS OR PERIODS OF RAIN. MIST PATCHES."
1081612907,"13Sep2001_03.prn","2","visibility","OVER 10 REDUCED TO 4-6 IN SHOWERS AND 1-4 IN MIST"
1081612908,"13Sep2001_03.prn","2","temperature","12-14"
1081612909,"13Sep2001_03.prn","2","cloud","2-5 CUSC 1800-3000 BECOMING 5-7 CU 1200-1500 IN SHOWERS, WITH PATCHY ST 300-600 IN MIST LIGHTNING RISK 40 PERCENT RISING 60 IN SHOWERS"
1081612910,"13Sep2001_03.prn","3","wind10M","NE-N 12-18 EASING  8 OR LESS DURING THE MORNING, BACKING AND LATER INCREASING SW-S  8-12"
1081612911,"13Sep2001_03.prn","3","wind50M","NE-N 15-22 EASING 10 OR LESS DURING THE MORNING, BACKING AND LATER INCREASING SW-S 10-15"
1081612912,"13Sep2001_03.prn","3","waveSigHeight","1.5-2.0 FALLING 0.5-1.0"
1081612913,"13Sep2001_03.prn","3","waveMaxHeight","2.5-3.0 FALLING 1.0-1.5"
1081612914,"13Sep2001_03.prn","3","weather","SCATTERED SHOWERS DYING OUT BY AFTERNOON, BECOMING CLOUDY TO OVERCAST WITH RAIN/MIST LATER"
1081612915,"13Sep2001_03.prn","3","visibility","MODAERTE TO GOOD LATER BECOMING MODEARTE TO POOR"
1081612916,"13Sep2001_03.prn","4","wind10M","SW-S  8-12 SOON VEERING W-NW  8 OR LESS, INCREASING NW-N 12-18 LATER"
1081612917,"13Sep2001_03.prn","4","wind50M","SW-S 10-15 SOON VEERING W-NW 10 OR LESS, INCREASING NW-N 15-22 LATER"
1081612918,"13Sep2001_03.prn","4","waveSigHeight","0.5-1.0 LATER RISING 1.5-2.0"
1081612919,"13Sep2001_03.prn","4","waveMaxHeight","1.0-1.5 LATER RISING 2.5-3.0"
1081612920,"13Sep2001_03.prn","4","weather","CLOUDY TO OVERCAST WITH RAIN/MIST SOON CLEARING WITH SCATTERED SHOWERS DEVELOPING"
1081612921,"13Sep2001_03.prn","5A","wind10M","NW-N 12-18 INCREASING 18-22 SUNDAY, EASING 12-18 AT TIMES MONDAY, BECOMING N-NNE"
1081612922,"13Sep2001_03.prn","5A","waveSigHeight","1.5-2.0 RISING 2.0-2.5"
1081612923,"13Sep2001_13.prn","2","windconf","HIGH"
1081612924,"13Sep2001_13.prn","2","wind10M","NE 10-15 BACKING NNE-N 14-18 THIS EVENING, THEN NNW 10-15 LATER"
1081612925,"13Sep2001_13.prn","2","wind50M","NE 12-18 BACKING NNE-N 17-22 THIS EVENING, THEN NNW 12-18 LATER"
1081612926,"13Sep2001_13.prn","2","waveconf","HIGH"
1081612927,"13Sep2001_13.prn","2","waveSigHeight","AROUND 2.0 GRADUALLY FALLING 1.0-1.5"
1081612928,"13Sep2001_13.prn","2","waveMaxHeight","AROUND 3.0 GRADUALLY FALLING 1.5-2.5"
1081612929,"13Sep2001_13.prn","2","wavePeriod","SEA: 4-5 SWELL: 6-8"
1081612930,"13Sep2001_13.prn","2","weather","FAIR"
1081612931,"13Sep2001_13.prn","2","visibility","GOOD"
1081612932,"13Sep2001_13.prn","2","temperature","PS 12-16"
1081612933,"13Sep2001_13.prn","2","cloud","3-6 BREAKING 1-4 CU SC 2000-4000"
1081612934,"13Sep2001_13.prn","2","lightning","NIL"
1081612935,"13Sep2001_13.prn","3","wind10M","NNW 10-15 BACKING SSW 08-12 BY MID AFTERNOON, THEN FRESHENING S'LY 18-22 BY END OF PERIOD"
1081612936,"13Sep2001_13.prn","3","wind50M","NNW 12-18 BACKING SSW 10-15 BY MID AFTERNOON, THEN FRESHENING S'LY 22-28 BY END OF PERIOD"
1081612937,"13Sep2001_13.prn","3","waveSigHeight","1.0-1.5 FALLING MAINLY NEAR 1.0 SOON, RISING 1.5-2.0 LATER"
1081612938,"13Sep2001_13.prn","3","waveMaxHeight","1.5-2.5 FALLING MAINLY NEAR 1.5 SOON, RISING 2.5-3.0 LATER"
1081612939,"13Sep2001_13.prn","3","weather","FAIR BECOMING OVERCAST/MISTY LATER WITH RAIN"
1081612940,"13Sep2001_13.prn","3","visibility","GOOD BECOMING MODERATE/POOR LATER"
1081612941,"13Sep2001_13.prn","4","wind10M","S'LY 18-22 VEERING W'LY 06-10 BY MIDDAY, AND NW 08-12 BY LATE EVENING"
1081612942,"13Sep2001_13.prn","4","wind50M","S'LY 22-28 VEERING W'LY 07-12 BY MIDDAY, AND NW 10-15 BY LATE EVENING"
1081612943,"13Sep2001_13.prn","4","waveSigHeight","1.5-2.0 FALLING 1.0-1.5 BY AFTERNOON"
1081612944,"13Sep2001_13.prn","4","waveMaxHeight","2.5-3.0 FALLING 1.5-2.5 BY AFTERNOON"
1081612945,"13Sep2001_13.prn","4","weather","RAIN/MIST CLEARING TO SHOWERS BY AFTERNOON"
1081612946,"13Sep2001_13.prn","5","wind10M","NW 08-12 VEERING/FRESHENING N'LY 15-20 GUSTS 30 BY LATE SUNDAY, FROM MIDDAY MONDAY EASING 08-12 BY LATE MONDAY"
1081612947,"13Sep2001_13.prn","5","waveSigHeight","1.0-1.5 RISING AROUND 2.0 BY LATE SUNDAY, AND 2.0-2.5 BY EARLY MONDAY, FALLING MAINLY NEAR 2.0 LATE MONDAY"
1081612948,"14Sep2001_02.prn","2","wind10M","N-NW 10-15 SOON EASING  8 OR LESS, BACKING SW-W 12-18 BY EVENING, VEERING SW-W LATER"
1081612949,"14Sep2001_02.prn","2","wind50M","N-NW 12-18 SOON EASING 10 OR LESS, BACKING SW-W 15-22 BY EVENING, VEERING SW-W LATER"
1081612950,"14Sep2001_02.prn","2","waveSigHeight","1.5-2.0 FALLING 1.0-1.5"
1081612951,"14Sep2001_02.prn","2","waveMaxHeight","2.5-3.0 FALLING 1.5-2.5"
1081612952,"14Sep2001_02.prn","2","wavePeriod","5-9"
1081612953,"14Sep2001_02.prn","2","weather","PARTLY CLOUDY BECOMING CLOUDY TO OVERCAST BY EVENING WITH RAIN/MIST"
1081612954,"14Sep2001_02.prn","2","visibility","OVER 10 BECOMING 2-4 LATER"
1081612955,"14Sep2001_02.prn","2","temperature","13-15"
1081612956,"14Sep2001_02.prn","2","cloud","1-3 SC 3000-4000 BECOMING 6-8 6-8 ST 600-1200 BY EVENING"
1081612957,"14Sep2001_02.prn","2","lightning","NIL RISING 20 PERCENT BY EVENING"
1081612958,"14Sep2001_02.prn","3","wind10M","SW-W 12-18 SOON EASING  8-12, GRADUALLY VEERING NW-N"
1081612959,"14Sep2001_02.prn","3","wind50M","SW-W 15-22 SOON EASING 10-15, GRADUALLY VEERING NW-N"
1081612960,"14Sep2001_02.prn","3","waveSigHeight","1.0-1.5 RISING 1.5-2.0"
1081612961,"14Sep2001_02.prn","3","waveMaxHeight","1.5-2.5 RISING 2.5-3.0"
1081612962,"14Sep2001_02.prn","3","weather","OVERCAST WITH RAIN/MIST SOON BREAKING PARTLY CLOUDY TO CLOUDY WITH SCATTERED SHOWERS DEVELOPING"
1081612963,"14Sep2001_02.prn","3","visibility","MODERATE TO POOR SOON IMPROVING MAINLY GOOD"
1081612964,"14Sep2001_02.prn","4","wind10M","NW-N  8-12 INCREASING GRADUALLY N 20-25 GUSTS 35"
1081612965,"14Sep2001_02.prn","4","wind50M","NW-N 10-15 INCREASING GRADUALLY N 25-30 GUSTS 45"
1081612966,"14Sep2001_02.prn","4","waveSigHeight","1.5-2.0 GRADUALLY RISING AROUND 2.5"
1081612967,"14Sep2001_02.prn","4","waveMaxHeight","2.5-3.0 GRADUALLY RISING AROUND 4.0"
1081612968,"14Sep2001_02.prn","4","weather","SCATTERED SHOWERS"
1081612969,"14Sep2001_02.prn","5A","wind10M","N 20-25 OCCASIONALLY 25-28, EASING N-NE 6-10 MONDAY NIGHT, INCREASING 12-18 TUESDAY AFTERNOON"
1081612970,"14Sep2001_02.prn","5A","waveSigHeight","AROUND 2.5 RISING 2.5-3.0M FALLING 1.5-2.0 TUESDAY"
1081612971,"14Sep2001_14.prn","2","windconf","HIGH"
1081612972,"14Sep2001_14.prn","2","wind10M","SW-SSW 08-12 FRESHENING SSW 14-18 THIS EVENING, VEERING SW 08-12 LATER"
1081612973,"14Sep2001_14.prn","2","wind50M","SW-SSW 10-15 FRESHENING SSW 17-22 THIS EVENING, VEERING SW 10-15 LATER"
1081612974,"14Sep2001_14.prn","2","waveconf","HIGH"
1081612975,"14Sep2001_14.prn","2","waveSigHeight","AROUND 1.5 FALLING 1.0-1.5 LATER"
1081612976,"14Sep2001_14.prn","2","waveMaxHeight","AROUND 2.5 FALLING 1.5-2.5 LATER"
1081612977,"14Sep2001_14.prn","2","wavePeriod","SEA: 3-4 RISING 4-5 FOR A TIME SWELL: 7-8"
1081612978,"14Sep2001_14.prn","2","weather","CLOUDY/OVERCAST BECOMING MISTY WITH FOG PATCHES AND OUTBREAKS OF RAIN"
1081612979,"14Sep2001_14.prn","2","visibility","OVER 10 BECOMING 2-6 IN RAIN/MIST, AND LESS THAN 0.5 IN ANY FOG PATCHES"
1081612980,"14Sep2001_14.prn","2","temperature","PSS 11-14"
1081612981,"14Sep2001_14.prn","2","cloud","6-8 SC 1500-3000 BECOMING 6-8 ST 300-600 IN RAIN/MIST LOWERING SURFACE IN ANY FOG"
1081612982,"14Sep2001_14.prn","2","lightning","NIL RISING MODERATE (40-50 PERCENT) FROM MIDNIGHT"
1081612983,"14Sep2001_14.prn","3","wind10M","SW 08-12 VEERING WSW 05-10 BY MID AFTERNOON, THEN NW 08-12 LATER"
1081612984,"14Sep2001_14.prn","3","wind50M","SW 10-15 VEERING WSW 06-12 BY MID AFTERNOON, THEN NW 10-15 LATER"
1081612985,"14Sep2001_14.prn","3","waveSigHeight","1.0-1.5 FALLING MAINLY NEAR 1.0 FOR A TIME MID PERIOD"
1081612986,"14Sep2001_14.prn","3","waveMaxHeight","1.5-2.5 FALLING MAINLY NEAR 1.5 FOR A TIME MID PERIOD"
1081612987,"14Sep2001_14.prn","3","weather","RAIN/MIST AND FOG PATCHES CLEARING TO SHOWERS BY AFTERNOON"
1081612988,"14Sep2001_14.prn","3","visibility","POOR/VERY POOR IMPROVING MODERATE/GOOD BY AFTERNOON"
1081612989,"14Sep2001_14.prn","4","wind10M","NW 08-12 GRADUALLY VEERING/FRESHENING N'LY 15-20 BY END OF PERIOD"
1081612990,"14Sep2001_14.prn","4","wind50M","NW 10-15 GRADUALLY VEERING/FRESHENING N'LY 18-25 BY END OF PERIOD"
1081612991,"14Sep2001_14.prn","4","waveSigHeight","1.0-1.5 RISING AROUND 2.5 BY END OF PERIOD"
1081612992,"14Sep2001_14.prn","4","waveMaxHeight","1.5-2.5 RISING AROUND 4.0 BY END OF PERIOD"
1081612993,"14Sep2001_14.prn","4","weather","OCCASIONAL SHOWERS"
1081612994,"14Sep2001_14.prn","5","wind10M","N'LY 15-20 INCREASING 18-22 GUSTS 32 EARLY MONDAY, FROM MONDAY AFTERNOON VEERING/DECREASING NE 05-10 BY LATE MONDAY, VEERING E'LY DURING TUESDAY"
1081612995,"14Sep2001_14.prn","5","waveSigHeight","AROUND 2.5 RISING 2.5-3.0 BY MIDDAY TUESDAY, THEN GRADUALLY FALLING 1.0-1.5 BY LATE TUESDAY"
1081612996,"15Sep2001_02.prn","2","windconf","HIGH"
1081612997,"15Sep2001_02.prn","2","wind10M","WSW 08-12 GRADUALLY VEERING NNW 06-10 BY LATE EVENING"
1081612998,"15Sep2001_02.prn","2","wind50M","WSW 12-15 GRADUALLY VEERING NNW 10-14 BY LATE EVENING"
1081612999,"15Sep2001_02.prn","2","waveconf","HIGH"
1081613000,"15Sep2001_02.prn","2","waveSigHeight","1.0-1.5"
1081613001,"15Sep2001_02.prn","2","waveMaxHeight","1.5-2.5"
