"filename","ftime","timetext","winddir","windspeed","gust10m","gust50m","sigwave","waveperiod","swelldir","swellheight","swellperiod"
"21Jun2000.tab",25/6/2000 10:00:00,"25/09","NNW",19,23,29,2.50,4.00,"N",1.40,10
"21Jun2000.tab",25/6/2000 13:00:00,"25/12","NNW",18,22,28,2.40,3.80,"N",1.40,10
"21Jun2000.tab",25/6/2000 16:00:00,"25/15","NNW",16,20,24,2.20,3.50,"N",1.60,10
"21Jun2000.tab",25/6/2000 19:00:00,"25/18","NNW",15,18,23,2.00,3.20,"N",1.50,10
"21Jun2000.tab",25/6/2000 22:00:00,"25/21","NW",13,16,20,2.00,3.20,"N",1.60,10
"21Jun2000.tab",26/6/2000 01:00:00,"26/00","NW",12,15,18,1.80,2.90,"N",1.60,10
"21Jun2000.tab",26/6/2000 04:00:00,"26/03","NW",12,15,18,1.80,2.90,"N",1.50,10
"21Jun2000.tab",26/6/2000 07:00:00,"26/06","NW",11,13,17,1.70,2.70,"N",1.50,10
"21Jun2000.tab",26/6/2000 10:00:00,"26/09","WNW",10,12,15,1.50,2.40,"N",1.40,10
"21Jun2000.tab",26/6/2000 13:00:00,"26/12","WNW",10,12,15,1.50,2.40,"N",1.40,9
"21Jun2000.tab",26/6/2000 16:00:00,"26/15","WNW",10,12,15,1.50,2.40,"N",1.30,9
"21Jun2000.tab",26/6/2000 19:00:00,"26/18","W",10,12,15,1.40,2.20,"NNW",1.30,9
"21Jun2000.tab",26/6/2000 22:00:00,"26/21","W",10,12,15,1.40,2.20,"NNW",1.20,9
"21Jun2000.tab",27/6/2000 01:00:00,"27/00","W",11,13,17,1.40,2.20,"NNW",1.20,9
"21Jun2000.tab",27/6/2000 04:00:00,"27/03","W",11,13,17,1.40,2.20,"NNW",1.20,8
"21Jun2000.tab",27/6/2000 07:00:00,"27/06","W",11,13,17,1.40,2.20,"NNW",1.20,8
"21Jun2000.tab",27/6/2000 10:00:00,"27/09","WSW",12,15,18,1.50,2.40,"NNW",1.20,8
"21Jun2000.tab",27/6/2000 13:00:00,"27/12","WSW",13,16,20,1.50,2.40,"NNW",1.10,8
"21Jun2000.tab",27/6/2000 16:00:00,"27/15","WSW",13,16,20,1.50,2.40,"NW",1.00,8
"21Jun2000.tab",27/6/2000 19:00:00,"27/18","SW",12,15,18,1.40,2.20,"NW",1.00,8
"21Jun2000.tab",27/6/2000 22:00:00,"27/21","SW",12,15,18,1.30,2.10,"NW",1.00,8
"21Jun2000.tab",28/6/2000 01:00:00,"28/00","SSW",12,15,18,1.30,2.10,"NW",1.00,8
"21Jun2000.tab",28/6/2000 04:00:00,"28/03","SW",10,12,15,1.20,1.90,"NW",1.00,8
"21Jun2000.tab",28/6/2000 07:00:00,"28/06","SW",7,8,10,1.00,1.60,"NW",1.00,6
"21Jun2000.tab",28/6/2000 10:00:00,"28/09","SW",4,5,6,1.00,1.60,"NW",1.00,6
"21Jun2000.tab",28/6/2000 13:00:00,"28/12","W",3,3,4,0.90,1.40,"NW",0.90,6
"21Jun2000.tab",28/6/2000 16:00:00,"28/15","WNW",3,3,4,0.90,1.40,"NW",0.90,6
"21Jun2000.tab",28/6/2000 19:00:00,"28/18","WNW",4,5,6,0.90,1.40,"NW",0.90,6
"21Jun2000.tab",28/6/2000 22:00:00,"28/21","WNW",5,6,7,0.80,1.30,"NW",0.80,6
"21Jun2000.tab",29/6/2000 01:00:00,"29/00","WNW",6,7,9,0.80,1.30,"NW",0.80,6
"21Jun2001_14.tab",21/6/2001 19:00:00,"21/18","N",12,15,18,1.20,1.90,"W",0.90,10
"21Jun2001_14.tab",21/6/2001 22:00:00,"21/21","N",13,16,20,1.80,2.80,"WNW",1.40,8
"21Jun2001_14.tab",22/6/2001 01:00:00,"22/00","N",13,16,20,1.70,2.70,"WNW",1.40,8
"21Jun2001_14.tab",22/6/2001 04:00:00,"22/03","N",11,13,17,1.70,2.70,"WNW",1.30,8
"21Jun2001_14.tab",22/6/2001 07:00:00,"22/06","NNW",11,13,17,1.50,2.40,"WNW",1.20,8
"21Jun2001_14.tab",22/6/2001 10:00:00,"22/09","N",10,12,15,1.30,2.10,"WNW",1.20,8
"21Jun2001_14.tab",22/6/2001 13:00:00,"22/12","N",8,10,12,1.30,2.10,"WNW",1.20,8
"21Jun2001_14.tab",22/6/2001 16:00:00,"22/15","N",9,11,13,1.30,2.10,"WNW",1.20,8
"21Jun2001_14.tab",22/6/2001 19:00:00,"22/18","NNE",8,10,12,1.30,2.10,"WNW",1.20,8
"21Jun2001_14.tab",22/6/2001 22:00:00,"22/21","NNE",10,12,15,1.20,1.90,"WNW",1.20,8
"21Jun2001_14.tab",23/6/2001 01:00:00,"23/00","NE",8,10,12,1.20,1.90,"WNW",1.10,8
"21Jun2001_14.tab",23/6/2001 04:00:00,"23/03","NE",8,10,12,1.10,1.80,"WNW",1.10,8
"21Jun2001_14.tab",23/6/2001 07:00:00,"23/06","NE",8,10,12,1.10,1.80,"WNW",1.00,7
"21Jun2001_14.tab",23/6/2001 10:00:00,"23/09","NE",7,8,10,1.00,1.60,"WNW",1.00,7
"21Jun2001_14.tab",23/6/2001 13:00:00,"23/12","NE",7,8,10,1.00,1.60,"WNW",0.90,7
"21Jun2001_14.tab",23/6/2001 16:00:00,"23/15","NE",6,7,8,0.90,1.40,"WNW",0.90,7
"21Jun2001_14.tab",23/6/2001 19:00:00,"23/18","NE",7,8,10,0.90,1.40,"WNW",0.80,7
"21Jun2001_14.tab",23/6/2001 22:00:00,"23/21","NE",8,10,12,0.90,1.40,"WNW",0.80,6
"21Jun2001_14.tab",24/6/2001 01:00:00,"24/00","NE",7,8,10,0.80,1.30,"WNW",0.80,6
"21Jun2001_14.tab",24/6/2001 04:00:00,"24/03","NE",6,7,9,0.80,1.30,"WNW",0.70,6
"21Jun2001_14.tab",24/6/2001 07:00:00,"24/06","NNE",4,5,6,0.70,1.10,"WNW",0.70,6
"21Jun2001_14.tab",24/6/2001 10:00:00,"24/09","NNE",3,3,4,0.70,1.10,"WNW",0.70,6
"21Jun2001_14.tab",24/6/2001 13:00:00,"24/12","N",3,3,4,0.70,1.10,"WNW",0.70,6
"21Mar2001_02.tab",21/3/2001 06:00:00,"21/06","NNE",14,17,21,2.30,3.60,"N",2.00,11
"21Mar2001_02.tab",21/3/2001 09:00:00,"21/09","NNE",12,15,18,2.40,3.80,"N",2.20,11
"21Mar2001_02.tab",21/3/2001 12:00:00,"21/12","NE",10,12,15,2.50,4.00,"N",2.30,11
"21Mar2001_02.tab",21/3/2001 15:00:00,"21/15","NE",10,12,15,2.50,4.00,"N",2.40,11
"21Mar2001_02.tab",21/3/2001 18:00:00,"21/18","ENE",9,11,13,2.60,4.10,"N",2.40,11
"21Mar2001_02.tab",21/3/2001 21:00:00,"21/21","ENE",9,11,14,2.70,4.30,"N",2.40,11
"21Mar2001_02.tab",22/3/2001 00:00:00,"22/00","ENE",10,12,15,2.80,4.40,"N",2.40,11
"21Mar2001_02.tab",22/3/2001 03:00:00,"22/03","ENE",10,12,15,2.80,4.40,"N",2.40,10
"21Mar2001_02.tab",22/3/2001 06:00:00,"22/06","ENE",12,15,18,2.60,4.10,"N",2.30,10
"21Mar2001_02.tab",22/3/2001 09:00:00,"22/09","ENE",12,15,18,2.40,3.80,"N",2.20,10
"21Mar2001_02.tab",22/3/2001 12:00:00,"22/12","ENE",12,15,18,2.30,3.60,"N",2.20,10
"21Mar2001_02.tab",22/3/2001 15:00:00,"22/15","E",11,13,16,2.20,3.50,"N",2.10,9
"21Mar2001_02.tab",22/3/2001 18:00:00,"22/18","E",10,12,15,2.20,3.50,"N",2.00,9
"21Mar2001_02.tab",22/3/2001 21:00:00,"22/21","ESE",8,10,12,2.10,3.30,"N",2.00,9
"21Mar2001_02.tab",23/3/2001 00:00:00,"23/00","SE",6,7,8,2.00,3.20,"N",1.90,9
"21Mar2001_02.tab",23/3/2001 03:00:00,"23/03","SE",6,7,8,1.90,3.00,"N",1.90,9
"21Mar2001_02.tab",23/3/2001 06:00:00,"23/06","SE",8,10,12,1.80,2.90,"N",1.80,8
"21Mar2001_02.tab",23/3/2001 09:00:00,"23/09","SE",10,12,15,1.80,2.90,"N",1.80,8
"21Mar2001_02.tab",23/3/2001 12:00:00,"23/12","SE",12,15,18,1.80,2.90,"N",1.70,8
"21Mar2001_02.tab",23/3/2001 15:00:00,"23/15","ESE",14,17,21,1.90,3.00,"N",1.70,8
"21Mar2001_02.tab",23/3/2001 18:00:00,"23/18","ESE",16,20,25,2.00,3.20,"N",1.60,8
"21Mar2001_02.tab",23/3/2001 21:00:00,"23/21","ESE",18,22,28,2.00,3.20,"NE",1.50,8
"21Mar2001_02.tab",24/3/2001 00:00:00,"24/00","ESE",20,25,31,2.20,3.50,"ENE",1.30,8
"21Mar2001_13.tab",21/3/2001 18:00:00,"21/18","ENE",9,11,14,2.30,3.60,"N",2.30,11
"21Mar2001_13.tab",21/3/2001 21:00:00,"21/21","ENE",9,11,14,2.40,3.80,"N",2.40,11
"21Mar2001_13.tab",22/3/2001 00:00:00,"22/00","ENE",9,11,14,2.40,3.80,"N",2.30,10
"21Mar2001_13.tab",22/3/2001 03:00:00,"22/03","ENE",10,12,15,2.40,3.80,"N",2.30,10
"21Mar2001_13.tab",22/3/2001 06:00:00,"22/06","ENE",11,13,17,2.30,3.70,"N",2.20,10
"21Mar2001_13.tab",22/3/2001 09:00:00,"22/09","ENE",10,12,15,2.30,3.70,"N",2.20,10
"21Mar2001_13.tab",22/3/2001 12:00:00,"22/12","ENE",10,12,15,2.20,3.50,"N",2.10,10
"21Mar2001_13.tab",22/3/2001 15:00:00,"22/15","ENE",9,11,14,2.10,3.40,"N",2.00,9
"21Mar2001_13.tab",22/3/2001 18:00:00,"22/18","NE",9,11,14,2.00,3.20,"N",2.00,9
"21Mar2001_13.tab",22/3/2001 21:00:00,"22/21","NE",8,10,12,2.00,3.20,"N",1.90,9
"21Mar2001_13.tab",23/3/2001 00:00:00,"23/00","NE",7,8,10,1.90,3.00,"N",1.90,9
"21Mar2001_13.tab",23/3/2001 03:00:00,"23/03","NE",6,7,9,1.80,2.90,"N",1.80,9
"21Mar2001_13.tab",23/3/2001 06:00:00,"23/06","ENE",4,5,6,1.80,2.90,"N",1.80,9
"21Mar2001_13.tab",23/3/2001 09:00:00,"23/09","ENE",3,3,4,1.70,2.70,"N",1.70,8
"21Mar2001_13.tab",23/3/2001 12:00:00,"23/12","NNE",2,2,3,1.70,2.70,"N",1.70,8
"21Mar2001_13.tab",23/3/2001 15:00:00,"23/15","NNE",1,1,1,1.70,2.70,"N",1.70,8
"21Mar2001_13.tab",23/3/2001 18:00:00,"23/18","N",1,1,1,1.60,2.60,"N",1.60,8
"21Mar2001_13.tab",23/3/2001 21:00:00,"23/21","N",1,1,1,1.60,2.60,"N",1.60,8
"21Mar2001_13.tab",24/3/2001 00:00:00,"24/00","NNE",2,2,3,1.50,2.40,"N",1.50,8
"21Mar2001_13.tab",24/3/2001 03:00:00,"24/03","NNE",1,1,1,1.50,2.40,"N",1.50,8
"21Mar2001_13.tab",24/3/2001 06:00:00,"24/06","ENE",0,0,0,1.50,2.40,"N",1.50,8
"21Mar2001_13.tab",24/3/2001 09:00:00,"24/09","ENE",0,0,0,1.40,2.20,"N",1.40,8
"21Mar2001_13.tab",24/3/2001 12:00:00,"24/12","NE",1,1,1,1.30,2.10,"N",1.30,8
"21Mar2002_02.tab",21/3/2002 06:00:00,"21/06","N",16,20,25,2.90,4.60,"N",2.40,10
"21Mar2002_02.tab",21/3/2002 09:00:00,"21/09","N",16,20,24,3.00,4.80,"N",2.40,10
"21Mar2002_02.tab",21/3/2002 12:00:00,"21/12","N",18,22,27,3.10,4.90,"N",2.40,10
"21Mar2002_02.tab",21/3/2002 15:00:00,"21/15","N",18,22,28,3.20,5.10,"N",2.50,10
"21Mar2002_02.tab",21/3/2002 18:00:00,"21/18","N",20,25,31,3.30,5.20,"NNE",2.60,10
"21Mar2002_02.tab",21/3/2002 21:00:00,"21/21","N",20,25,31,3.40,5.40,"NNE",2.60,10
"21Mar2002_02.tab",22/3/2002 00:00:00,"22/00","N",20,25,31,3.50,5.60,"NNE",2.70,10
"21Mar2002_02.tab",22/3/2002 03:00:00,"22/03","N",18,22,28,3.50,5.60,"NNE",2.70,10
"21Mar2002_02.tab",22/3/2002 06:00:00,"22/06","N",18,22,28,3.30,5.30,"NNE",2.80,10
"21Mar2002_02.tab",22/3/2002 09:00:00,"22/09","N",16,20,25,3.10,5.00,"NNE",2.70,10
"21Mar2002_02.tab",22/3/2002 12:00:00,"22/12","N",14,17,21,3.00,4.80,"NNE",2.70,10
"21Mar2002_02.tab",22/3/2002 15:00:00,"22/15","NNE",12,15,18,2.80,4.50,"NNE",2.60,10
"21Mar2002_02.tab",22/3/2002 18:00:00,"22/18","NE",10,12,15,2.60,4.20,"NNE",2.50,10
"21Mar2002_02.tab",22/3/2002 21:00:00,"22/21","ENE",8,10,12,2.40,3.80,"NNE",2.30,9
"21Mar2002_02.tab",23/3/2002 00:00:00,"23/00","E",8,10,12,2.30,3.70,"NNE",2.20,9
"21Mar2002_02.tab",23/3/2002 03:00:00,"23/03","SE",10,12,15,2.20,3.50,"NNE",1.80,9
"21Mar2002_02.tab",23/3/2002 06:00:00,"23/06","SE",16,20,25,2.20,3.50,"N",1.40,9
"21Mar2002_02.tab",23/3/2002 09:00:00,"23/09","SSE",22,27,33,2.30,3.60,"N",1.20,8
"21Mar2002_02.tab",23/3/2002 12:00:00,"23/12","SSE",26,32,40,2.40,3.80,"NE",1.00,8
"21Mar2002_02.tab",23/3/2002 15:00:00,"23/15","SSE",26,32,40,2.60,4.10,"CON",1.00,
"21Mar2002_02.tab",23/3/2002 18:00:00,"23/18","SSE",28,35,43,2.80,4.50,"CON",0.80,
"21Mar2002_02.tab",23/3/2002 21:00:00,"23/21","SSE",32,40,49,3.80,6.10,"CON",0.60,
"21Mar2002_02.tab",24/3/2002 00:00:00,"24/00","SSE",38,47,59,4.90,7.80,"SSE",1.00,11
"21Mar2002_14.tab",21/3/2002 18:00:00,"21/18","N",19,23,29,2.90,4.60,"N",1.90,10
"21Mar2002_14.tab",21/3/2002 21:00:00,"21/21","N",20,25,31,2.90,4.60,"N",1.90,10
"21Mar2002_14.tab",22/3/2002 00:00:00,"22/00","NNE",20,25,31,3.00,4.80,"NNE",2.10,10
"21Mar2002_14.tab",22/3/2002 03:00:00,"22/03","N",19,23,29,3.00,4.80,"NNE",2.20,10
"21Mar2002_14.tab",22/3/2002 06:00:00,"22/06","N",18,22,28,3.00,4.80,"NNE",2.30,10
"21Mar2002_14.tab",22/3/2002 09:00:00,"22/09","N",17,21,26,2.90,4.60,"NNE",2.30,9
"21Mar2002_14.tab",22/3/2002 12:00:00,"22/12","N",15,18,23,2.80,4.50,"NNE",2.30,9
"21Mar2002_14.tab",22/3/2002 15:00:00,"22/15","N",14,17,21,2.80,4.50,"NNE",2.40,10
"21Mar2002_14.tab",22/3/2002 18:00:00,"22/18","N",14,17,21,2.70,4.30,"NNE",2.40,9
"21Mar2002_14.tab",22/3/2002 21:00:00,"22/21","NNE",11,13,17,2.60,4.20,"NNE",2.40,9
"21Mar2002_14.tab",23/3/2002 00:00:00,"23/00","NE",10,12,15,2.40,3.80,"NNE",2.20,9
"21Mar2002_14.tab",23/3/2002 03:00:00,"23/03","NE",8,10,12,2.20,3.50,"NNE",2.10,9
"21Mar2002_14.tab",23/3/2002 06:00:00,"23/06","E",8,10,12,2.10,3.40,"NNE",2.00,9
"21Mar2002_14.tab",23/3/2002 09:00:00,"23/09","ESE",8,10,12,1.90,3.00,"NNE",1.70,8
"21Mar2002_14.tab",23/3/2002 12:00:00,"23/12","SE",11,13,17,1.90,3.00,"N",1.50,8
"21Mar2002_14.tab",23/3/2002 15:00:00,"23/15","SSE",15,18,23,1.90,3.00,"N",1.00,8
"21Mar2002_14.tab",23/3/2002 18:00:00,"23/18","SSE",20,25,31,1.90,3.00,"N",1.30,8
"21Mar2002_14.tab",23/3/2002 21:00:00,"23/21","SSE",25,31,39,2.20,3.50,"CON",0.80,
"21Mar2002_14.tab",24/3/2002 00:00:00,"24/00","S",30,37,46,2.90,4.60,"CON",0.80,
"21Mar2002_14.tab",24/3/2002 03:00:00,"24/03","S",31,38,48,3.60,5.80,"CON",0.70,
"21Mar2002_14.tab",24/3/2002 06:00:00,"24/06","S",33,41,51,4.40,7.00,"S",0.80,11
"21Mar2002_14.tab",24/3/2002 09:00:00,"24/09","S",34,42,53,5.10,8.20,"S",1.80,11
"21Mar2002_14.tab",24/3/2002 12:00:00,"24/12","S",36,45,56,5.80,9.30,"S",2.80,11
"21May2001_13.tab",21/5/2001 19:00:00,"21/18","SW",16,20,24,1.60,2.60,"CN",1.00,
"21May2001_13.tab",21/5/2001 22:00:00,"21/21","SW",17,21,26,1.60,2.60,"CN",0.80,
"21May2001_13.tab",22/5/2001 01:00:00,"22/00","WSW",17,21,26,1.60,2.60,"CN",1.00,
"21May2001_13.tab",22/5/2001 04:00:00,"22/03","WSW",17,21,26,1.70,2.70,"WSW",1.00,7
"21May2001_13.tab",22/5/2001 07:00:00,"22/06","WSW",17,21,26,1.70,2.70,"WSW",1.10,7
"21May2001_13.tab",22/5/2001 10:00:00,"22/09","W",15,18,22,1.70,2.70,"W",1.20,7
"21May2001_13.tab",22/5/2001 13:00:00,"22/12","W",14,17,21,1.80,2.90,"W",1.30,7
"21May2001_13.tab",22/5/2001 16:00:00,"22/15","WNW",12,15,18,1.90,3.00,"WNW",1.70,7
"21May2001_13.tab",22/5/2001 19:00:00,"22/18","WNW",10,12,15,2.10,3.40,"WNW",2.00,8
"21May2001_13.tab",22/5/2001 22:00:00,"22/21","W",11,13,16,2.30,3.70,"NW",2.30,8
"21May2001_13.tab",23/5/2001 01:00:00,"23/00","W",10,12,15,2.60,4.20,"NW",2.50,9
"21May2001_13.tab",23/5/2001 04:00:00,"23/03","W",10,12,15,2.70,4.30,"NW",2.70,9
"21May2001_13.tab",23/5/2001 07:00:00,"23/06","W",10,12,15,2.90,4.60,"NW",2.80,9
"21May2001_13.tab",23/5/2001 10:00:00,"23/09","W",10,12,15,3.00,4.80,"NW",2.90,10
"21May2001_13.tab",23/5/2001 13:00:00,"23/12","W",9,11,14,3.00,4.80,"NNW",3.00,10
"21May2001_13.tab",23/5/2001 16:00:00,"23/15","W",7,8,10,3.00,4.80,"NNW",2.90,10
"21May2001_13.tab",23/5/2001 19:00:00,"23/18","WNW",4,5,6,2.90,4.60,"NNW",2.90,11
"21May2001_13.tab",23/5/2001 22:00:00,"23/21","NNW",4,5,6,2.80,4.50,"NNW",2.80,11
"21May2001_13.tab",24/5/2001 01:00:00,"24/00","NNE",4,5,6,2.70,4.30,"NNW",2.70,11
"21May2001_13.tab",24/5/2001 04:00:00,"24/03","NNE",3,3,4,2.60,4.20,"NNW",2.60,11
"21May2001_13.tab",24/5/2001 07:00:00,"24/06","NE",2,2,3,2.50,4.00,"NNW",2.50,10
"21May2001_13.tab",24/5/2001 10:00:00,"24/09","E",2,2,3,2.40,3.80,"NNW",2.40,10
"21May2001_13.tab",24/5/2001 13:00:00,"24/12","ESE",5,6,7,2.30,3.70,"NNW",2.30,10
"21Nov2000_03.tab",21/11/2000 06:00:00,"21/06","SE",20,25,31,3.20,5.10,"SE",1.80,9
"21Nov2000_03.tab",21/11/2000 09:00:00,"21/09","SE",23,28,35,3.30,5.20,"SE",2.00,9
"21Nov2000_03.tab",21/11/2000 12:00:00,"21/12","SE",24,30,37,3.50,5.60,"SE",2.20,9
"21Nov2000_03.tab",21/11/2000 15:00:00,"21/15","SE",26,32,40,3.70,5.90,"SE",2.50,9
"21Nov2000_03.tab",21/11/2000 18:00:00,"21/18","SE",28,35,43,4.00,6.40,"SE",2.50,9
"21Nov2000_03.tab",21/11/2000 21:00:00,"21/21","SE",30,37,46,4.20,6.70,"SE",2.80,10
"21Nov2000_03.tab",22/11/2000 00:00:00,"22/00","SE",30,37,46,4.50,7.20,"SE",3.00,10
"21Nov2000_03.tab",22/11/2000 03:00:00,"22/03","SE",30,37,46,4.50,7.20,"SE",3.00,10
"21Nov2000_03.tab",22/11/2000 06:00:00,"22/06","SE",28,35,43,4.30,6.80,"SE",3.00,10
"21Nov2000_03.tab",22/11/2000 09:00:00,"22/09","SE",26,32,40,4.00,6.40,"SE",2.80,10
"21Nov2000_03.tab",22/11/2000 12:00:00,"22/12","SE",28,35,43,3.80,6.00,"SE",2.60,10
"21Nov2000_03.tab",22/11/2000 15:00:00,"22/15","SE",30,37,46,4.00,6.40,"SE",2.60,10
"21Nov2000_03.tab",22/11/2000 18:00:00,"22/18","SE",32,40,50,4.50,7.20,"SE",2.60,10
"21Nov2000_03.tab",22/11/2000 21:00:00,"22/21","SE",34,42,52,4.80,7.60,"SE",2.80,10
"21Nov2000_03.tab",23/11/2000 00:00:00,"23/00","SE",34,42,52,5.50,8.80,"SE",3.00,11
"21Nov2000_03.tab",23/11/2000 03:00:00,"23/03","SE",32,40,50,5.30,8.40,"SE",3.20,11
"21Nov2000_03.tab",23/11/2000 06:00:00,"23/06","SSE",30,37,46,5.60,8.90,"SSE",3.50,11
"21Nov2000_03.tab",23/11/2000 09:00:00,"23/09","S",32,40,50,6.00,9.60,"SSE",3.70,11
"21Nov2000_03.tab",23/11/2000 12:00:00,"23/12","SSW",36,45,56,6.50,10.40,"SSE",4.00,11
"21Nov2000_03.tab",23/11/2000 15:00:00,"23/15","SSW",34,42,53,6.00,9.60,"SSE",4.00,11
"21Nov2000_03.tab",23/11/2000 18:00:00,"23/18","SSW",30,37,46,5.60,8.90,"SSE",3.50,11
"21Nov2000_03.tab",23/11/2000 21:00:00,"23/21","SSW",26,32,40,4.50,7.20,"SSE",3.00,11
"21Nov2000_03.tab",24/11/2000 00:00:00,"24/00","SSW",24,30,37,3.70,5.90,"SSE",2.80,11
"21Nov2000_15.tab",21/11/2000 18:00:00,"21/18","SE",26,32,40,2.80,4.50,"SE",2.20,9
"21Nov2000_15.tab",21/11/2000 21:00:00,"21/21","SE",28,35,43,3.20,5.10,"SE",2.30,9
"21Nov2000_15.tab",22/11/2000 00:00:00,"22/00","SE",30,37,46,3.80,6.00,"SE",2.50,9
"21Nov2000_15.tab",22/11/2000 03:00:00,"22/03","SE",32,40,50,4.20,6.70,"SE",3.00,9
"21Nov2000_15.tab",22/11/2000 06:00:00,"22/06","SE",30,37,46,4.50,7.20,"SE",3.50,11
"21Nov2000_15.tab",22/11/2000 09:00:00,"22/09","SE",29,36,45,4.50,7.20,"SE",3.50,11
"21Nov2000_15.tab",22/11/2000 12:00:00,"22/12","SE",29,36,45,4.40,7.00,"SE",3.50,11
"21Nov2000_15.tab",22/11/2000 15:00:00,"22/15","SE",30,37,46,4.40,7.00,"SE",3.70,11
"21Nov2000_15.tab",22/11/2000 18:00:00,"22/18","SE",31,38,48,4.50,7.20,"SE",4.00,11
"21Nov2000_15.tab",22/11/2000 21:00:00,"22/21","SE",32,40,49,5.00,8.00,"SSE",4.30,12
"21Nov2000_15.tab",23/11/2000 00:00:00,"23/00","SE",37,46,57,6.00,9.60,"SE",4.60,12
"21Nov2000_15.tab",23/11/2000 03:00:00,"23/03","SE",35,43,54,6.50,10.40,"SSE",5.00,12
"21Nov2000_15.tab",23/11/2000 06:00:00,"23/06","SSE",30,37,46,6.00,9.60,"SSE",4.60,12
"21Nov2000_15.tab",23/11/2000 09:00:00,"23/09","S",29,36,45,5.50,8.80,"SSE",4.20,12
"21Nov2000_15.tab",23/11/2000 12:00:00,"23/12","SSW",30,37,46,5.00,8.00,"S",4.10,11
"21Nov2000_15.tab",23/11/2000 15:00:00,"23/15","S",29,36,45,4.80,7.70,"S",3.90,11
"21Nov2000_15.tab",23/11/2000 18:00:00,"23/18","S",28,35,43,4.40,7.00,"S",3.70,11
"21Nov2000_15.tab",23/11/2000 21:00:00,"23/21","S",26,32,40,4.20,6.70,"S",3.50,11
"21Nov2000_15.tab",24/11/2000 00:00:00,"24/00","S",26,32,40,4.00,6.40,"S",3.30,10
"21Nov2000_15.tab",24/11/2000 03:00:00,"24/03","S",25,31,39,3.60,5.80,"S",3.10,10
"21Nov2000_15.tab",24/11/2000 06:00:00,"24/06","S",25,31,39,3.60,5.80,"S",3.10,9
"21Nov2000_15.tab",24/11/2000 09:00:00,"24/09","S",24,30,37,3.40,5.40,"S",2.80,9
"21Nov2000_15.tab",24/11/2000 12:00:00,"24/12","S",23,28,35,3.10,5.00,"S",2.50,9
"21Nov2001_03.tab",21/11/2001 06:00:00,"21/06","SW",23,28,35,2.70,4.30,"WSW",1.80,8
"21Nov2001_03.tab",21/11/2001 09:00:00,"21/09","WSW",27,33,42,3.50,5.60,"WSW",2.20,9
"21Nov2001_03.tab",21/11/2001 12:00:00,"21/12","W",33,41,51,4.00,6.40,"WSW",2.50,10
"21Nov2001_03.tab",21/11/2001 15:00:00,"21/15","WNW",32,40,49,4.50,7.20,"W",2.70,10
"21Nov2001_03.tab",21/11/2001 18:00:00,"21/18","WNW",30,37,46,4.80,7.70,"WNW",3.00,11
"21Nov2001_03.tab",21/11/2001 21:00:00,"21/21","WNW",30,37,46,5.20,8.30,"WNW",2.50,13
"21Nov2001_03.tab",22/11/2001 00:00:00,"22/00","NW",32,40,49,5.60,8.90,"CON",1.80,
"21Nov2001_03.tab",22/11/2001 03:00:00,"22/03","NW",34,42,53,6.00,9.60,"CON",1.20,
"21Nov2001_03.tab",22/11/2001 06:00:00,"22/06","NNW",37,46,57,6.50,10.40,"CON",0.80,
"21Nov2001_03.tab",22/11/2001 09:00:00,"22/09","NNW",36,45,56,6.80,10.80,"NNW",1.00,13
"21Nov2001_03.tab",22/11/2001 12:00:00,"22/12","NNW",36,45,56,7.00,11.20,"NNW",1.50,13
"21Nov2001_03.tab",22/11/2001 15:00:00,"22/15","NNW",33,41,51,7.00,11.20,"NNW",2.00,13
"21Nov2001_03.tab",22/11/2001 18:00:00,"22/18","NNW",29,36,45,6.50,10.40,"NNW",3.00,13
"21Nov2001_03.tab",22/11/2001 21:00:00,"22/21","NNW",24,30,37,6.00,9.60,"NNW",4.00,13
"21Nov2001_03.tab",23/11/2001 00:00:00,"23/00","NNW",19,23,29,5.50,8.80,"NNW",5.00,13
"21Nov2001_03.tab",23/11/2001 03:00:00,"23/03","NW",11,13,17,5.20,8.30,"NNW",5.00,13
"21Nov2001_03.tab",23/11/2001 06:00:00,"23/06","WSW",5,6,7,4.80,7.70,"NNW",4.80,13
"21Nov2001_03.tab",23/11/2001 09:00:00,"23/09","SW",11,13,17,4.50,7.20,"NNW",4.50,13
"21Nov2001_03.tab",23/11/2001 12:00:00,"23/12","SSW",22,27,34,4.40,7.00,"NNW",4.20,13
"21Nov2001_03.tab",23/11/2001 15:00:00,"23/15","SSW",18,22,28,4.10,6.60,"NNW",3.80,11
"21Nov2001_03.tab",23/11/2001 18:00:00,"23/18","SSW",11,13,17,3.60,5.80,"NNW",3.50,11
"21Nov2001_03.tab",23/11/2001 21:00:00,"23/21","WSW",9,11,14,3.10,5.00,"NNW",3.10,11
"21Nov2001_03.tab",24/11/2001 00:00:00,"24/00","WSW",14,17,21,2.90,4.60,"NNW",2.70,11
"21Nov2001_14.tab",21/11/2001 18:00:00,"21/18","WNW",32,40,50,4.50,7.20,"WNW",2.80,10
"21Nov2001_14.tab",21/11/2001 21:00:00,"21/21","NW",30,37,46,4.80,7.70,"WNW",3.30,11
"21Nov2001_14.tab",22/11/2001 00:00:00,"22/00","NW",35,43,54,5.40,8.60,"WNW",3.80,11
"21Nov2001_14.tab",22/11/2001 03:00:00,"22/03","NW",36,45,56,6.00,9.60,"NW",4.20,11
