"filename","author","forecasttime","ftype","section1"
"25Apr2002_04.prn","F4",25/4/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         25-Apr   2002 COLD FRONTAL TROUGH, LYING FROM FAEROES THROUGH SHETLAND TO THE WESTERN NORTH SEA, WILL MOVE ENE INTO SCANDINAVIA BY THIS AFTERNOON. DEVELOPNG ATLANTIC LOW IS EXPECTED JUST NW OF SCOTLAND BY MIDNIGHT, MOVING NE THEN NNE, EXPECTED 978MB NEAR 68N 000E/W BY SATURDAY. ASSOCIATED FRONTAL TROUGH WILL MOVE ENE INTO THE WESTERN BRITISH ISLES BY MIDNIGHT, THEN ACROSS THE BRITISH ISLES AND NORTH SEA DURING FRIDAY. -"
"25Apr2002_14.prn","F1",25/4/2002 13:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         25-Apr   2002 A LOW WEST OF JAN MAYEN WILL WILL BE SLOW MOVING AND WILL WEAKEN. A RIDGE OVER THE NORTH SEA WILL MOVE EAST TONIGHT. A LOW WILL MOVE NE AND WILL PASS THE FAEROES TONIGHT AND WILL THEN MOVE NORTH TO BE OVER THE CENTRAL NORWEGIAN SEA LATER TOMORROW. THE ASSOCIATED FRONTS WILL MOVE NE ACROSS THE NORTHERN NORTH SEA TOMORROW. A RIDGE WILL FOLLOW DURING SATURDAY. A COMPLEX AREA OF LOW PRESSURE WILL THEN MOVE EAST AND WILL AFFECT THE NORTH SEA LATER SATURDAY."
"25Aug2000_03.prn","F1",25/8/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           25-Aug   2000 HIGH COVERING THE CENTRAL AND SOUTHERN NORTH SEA WILL DECLINE ENE. A RIDGE LYING ACROSS THE BRITISH ISLES WILL MOVE SLOWLY NNE AND WILL CROSS THE NORTHERN NORTH SEA TONIGHT AND TOMORROW MORNING. A WARM FRONT OVER THE NORTHERN NORTH SEA WILL MOVE NE. THE ASSOCIATED COLD FRONT WILL MOVE ERRTICALLY ENE AND WILL CLEAR THE NORTH SEA SUNDAY."
"25Aug2000_15.prn","F5",25/8/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           25-Aug   2000 HIGH PRESSURE OVER THE NORTH SEA WILL MOVE EAST INTO DENMARK TONIGHT AS A THUNDERY LOW OVER BISCAY MOVES NORTH, CROSSING THE UK TOMORROW THEN CONTINUING NORTH INTO THE NORWEGIAN SEA ON SUNDAY. ASSOCIATED FRONTS ARE EXPECTED TO CLEAR THE EASTERN NORTH SEA ON SUNDAY NIGHT."
"25Aug2001_16.prn","F5",25/8/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         25-Aug   2001 A FRONT OVER THE CENTRAL NORTH SEA WILL DRIFT SLOWLY EAST, WITH A WAVE FORMING ON THE FRONT OVER THE SOUTHERN NORTH SEA TONIGHT THEN DEEPENING STEADILY AS IT MOVES NE INTO SCANDINAVIA BY TOMORROW AFTERNOON. HIGH PRESSURE WILL THEN BUILD EAST INTO THE UK ON MONDAY."
"25Dec2000_02.prn","F3",25/12/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           25-Dec   2000 THE RIDGE OF HIGH PRESSURE FROM ICELAND TO THE NORTHERN NORTH SEA WILL DECLINE AS SHALLOW LOWS FORM OFF THE COAST OF CENTRAL AND NORTHERN NORWAY THEN DRIFT SLOWLY SSW ALONG THE NORWEGIAN COAST TODAY.THE COMPLEX LOW PRESSURE AREA OVER BISCAY WILL RESOLVE ITSELF INTO ONE CENTRE WHICH WILL MOVE NE LATER TUESDAY THROUGH WEDNESDAY EXPECTED (979 MB) OFF EAST ANGLIA BY MIDDAY WEDNESDAY."
"25Dec2000_15.prn","F5",25/12/2000 12:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           25-Dec   2000 DEVELOPING LOW OVER THE NORWEGIAN SEA WILL MOVE SOUTH INTO THE NORTHERN NORTH SEA TONIGHT THEN REMAIN SLOW MOVING TOMORROW, WITH AN ASSOCIATED FRONT MOVING SOUTH INTO THE NORTH SEA LATER TONIGHT AND DURING TOMORROW."
"25Dec2001_02.prn","F2",25/12/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          25-Dec   2001 LOW 968MB OVER SOUTHERN SWEDEN WILL MOVE EASTWARDS. LOW 976MB WEST OF BERGEN WILL MOVE SOUTHEASTWARDS TO BE OVER SOUTHERN DENMARK BY EVENING. A DEPRESSION WILL FORM OFF THE DENMARK STRAIT AND MOVE SOUTHEAST TO BE OVER THE NORTH OF SCOTLAND BY THURSDAY AFTERNOON."
"25Dec2001_13.prn","F1",25/12/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          25-Dec   2001 LOW TO THE SOUTH OF NORWAY WILL MOVE SE AND WEAKEN. A RIDGE OVER ICELAND WILL MOVE STEADILY ESE AND WILL CROSS THE NORTH SEA LATER TOMORROW/EARLY THURSDAY. A DEEPENING LOW WILL MOVE EAST THEN ENE TO BE OVER THE NORTHERN NORTH SEA BY LATER THURSDAY.  -"
"25Feb2002_03.prn","F2",25/2/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           25-Feb   2002 AREA OF LOW PRESSURE FROM THE HALTENBANKEN TO OFF FINNMARK WILL MOVE GRADUALLY NORTHWARDS AND FILL. DEPRESSION WEST OF SCOTLAND WILL MOVE GRADUALLY EASTWARDS WITH A NEW FORMING OFF NE SCOTLAND EARLY TUESDAY AND MOVING NORTHEAST OVER NORWAY."
"25Feb2002_14.prn","F4",25/2/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           25-Feb   2002 LOW 969MB, JUST WEST OF THE HEBRIDES, WILL MOVE NE EXPECTED 968MB JUST NORTH OF BERGEN BY TUESDAY EVENING, THEN MOVING NNE INTO CENTRAL NORTHERN NORWAY BY THURSDAY. ASSOCIATED FRONTAL SYSTEM WILL MOVE STEADILY NE, TO BE LYING FROM JUST NORTH OF SCOTLAND THROUGH BERGEN TO CENTRAL SOUTHERN SWEDEN, BY TOMORROW AFTERNOON THEN MOVE SOUTH ON WEDNESDAY TO BE LYING FROM THE SKAGERRAK TO CENTRAL SCOTLAND BY THURSDAY. -"
"25Jan2001_04.prn","F5",25/1/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         25-Jan   2001 A DEEP LOW NW OF IRELAND WILL MOVE NE PAST NW SCOTLAND THIS EVENING, TURNING NORTH AND CONTINUING TO FILL TONIGHT AND TOMORROW MORNING. COMPLEX LOW PRESSURE WILL THEN REMAIN SLOW MOVING OVER THE NORWEGIAN SEA FOR THE NEXT FEW DAYS."
"25Jan2001_14.prn","F1",25/1/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         25-Jan   2001 COMPLEX LOW TO THE NW OF SCOTLAND WILL MOVE SLOWLY NORTH TO BE TO THE EAST OF ICELAND BY SATURDAY MORNING. SHOWERY TROUGHS WILL MOVE NNE ACROSS THE NORTHERN NORTH SEA TONIGHT AND TOMORROW. A LOW WILL MOVE ENE ACROSS NORTHERN FRANCE AND NORTH GERMANY LATER TOMORROW AND SATURDAY.  -"
"25Jan2002_02.prn","F2",25/1/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           25-Jan   2002 RIDGE OF HIGH PRESSURE OVER THE NORTH SEA WILL MOVE QUICKLY EAST AS FRONTAL TROUGHS TO THE WEST OF IRELAND MOVE EASTWARDS OVER THE NORTH SEA TODAY, WITH A DEPRESSION CENTER FORMING OVER NORTHERN SCOTLAND AND MOVING EAST TO SOUTHERN SWEDEN. A DEVELOPING DEPRESSION OVER THE ATLANTIC WILL MOVE NORTHEAST, BEGINNING TO FILL AS IT CROSSES IRELAND EARLY SATURDAY TO BE OVER SOUTHERN SWEDEN BY EARLY SUNDAY. A FURTHER LARGE AREA OF LOW PRESSURE WILL THEN MOVE EAST TO THE SOUTH OF ICELAND WITH ITS ASSOCIATED FRONTAL TROUGHS MOVING EAST OVER THE NORTH SEA ON MONDAY."
"25Jan2002_13.prn","F5",25/1/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           25-Jan   2002 A FRONT MOVING NE ACROSS SCOTLAND THIS EVENING WILL BECOME SLOW MOVING NEAR SHETLAND BY TOMORROW MORNING, MOVING SLOWLY SOUTH LATER TOMORROW AS A VIGOROUS LOW MOVES QUICKLY EAST ACROSS SOUTHERN SCOTLAND TOMORROW EVENING AND THE CENTRAL NORTH SEA TOMORROW NIGHT. HEAVY SWELL GENERATED IN A POLAR LOW OVER THE NORWEGIAN SEA TO THE NORTH WILL AFFECT THE AREA FOR A TIME THIS AFTERNOON."
"25Jul2000_03.prn","F5",25/7/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          25-Jul   2000 LOW PRESSURE OVER THE NORTH SEA WILL MOVE WSW ACROSS SCOTLAND TODAY TO BECOME SLOW MOVING WEST OF IRELAND TOMORROW, WITH A SLACK PRESSURE PATTERN THEN COVERING THE NORTH SEA FOR THE NEXT FEW DAYS. STRONG NE'LY WINDS OVER THE FAR NORTHERN NORTH SEA WILL CONTINUE TO DECREASE QUICKLY THIS MORNING AS THE LOW MOVES AWAY WEST."
"25Jul2000_14.prn","F2",25/7/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          25-Jul   2000 COMPLEX AREA OF LOW PRESSURE COVERS THE BRITISH ISLES AND NORTH SEA. HIGH 1026MB NEAR JAN MAYEN WILL REMAIN SLOW MOVING. WITH LITTLE CHANGE."
"25Jul2001_13.prn","F4",25/7/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        25-Jul   2001 SHOWERY TROUGH, OVER THE EAST SHETLAND BASIN, WILL MOVE EAST INTO NORWAY BY THIS EVENING. HIGH PRESSURE, OVER THE SOUTHERN NORTH SEA WILL DRIFT TO GERMAN BIGHT BY TOMORROW AFTERNOON, AND AT THE SAME TIME EXTEND A RIDGE NNW TO THE EAST SHETLAND BASIN. A WARM FRONTAL TROUGH WILL MOVE NORTHWARDS ACROSS THE WESTERN SECTION OF THE NORTH SEA DURING TOMORROW, AND INTO THE EAST SHETLAND BASIN DURING FRIDAY."
"25Jun2001_16.prn","F5",25/6/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           25-Jun   2001 HIGH PRESSURE OVER GERMAN BIGHT WILL DECLINE AS A THUNDERY LOW DEVELOPS OVER THE WESTERN CHANNEL TONIGHT THEN MOVES NNE ACROSS ENGLAND TOMORROW, EXPECTED TO LIE JUST OFF SE SCOTLAND BY WEDNESDAY EVENING."
"25Mar2001_03.prn","F1",25/3/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           25-Mar   2001 HIGH OVER THE NORWEGIAN SEA WILL MOVE SLOWLY EAST THEN SE TO BE OVER POLAND BY LATE TUESDAY. A RIDGE EXTENDING SOUTH TO SOUTHERN ENGLAND WILL MOVE SLOWLY EAST TOMORROW AND WILL THEN DECLINE. A WEAK LOW OVER EAST ICELAND WILL MOVE VERY SLOWLY NE AND DEEPEN TO BE AROUND 69N 06W  BY LATE WEDNESDAY.  -"
"25Mar2001_13.prn","F2",25/3/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           25-Mar   2001 COMPLEX AREA OF LOW PRESSURE TO THE SOUTHWEST OF IRELAND WILL DEEPEN AS IT MOVES GRADUALY NORTHWESTWARDS. HIGH PRESSURE OVER THE NORWEGIAN SEA WILL MOVE SLOWLY SOUTHEASWTARDS TO BE 1020MB OVER DENMARK BY EARLY TUESDAY."
"25Mar2002_01.prn","F1",25/3/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           25-Mar   2002 LOW TO THE NE OF ICELAND WILL MOVE SLOWLY NNE. A FRONT WILL MOVE EAST ACROSS THE NORTHERN NORTH SEA THIS EVENING AND WILL WEAKEN. A HIGH WILL BUILD ENE TO BE OVER THE CENTRAL/SOUTHERN NORTH SEA BY WEDNESDAY. A RIDGE WILL MOVE EAST ACROSS THE NORTHERN NORTH SEA TOMORROW MORNING. A LOW WILL MOVE NNE ACROSS ICELAND DURING WEDNESDAY.  -"
"25Mar2002_13.prn","F4",25/3/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           25-Mar   2002 FRONTAL TROUGH, LYING FROM THE CENTRAL NORWEGIAN SEA THROUGH THE EAST SHETLAND BASIN TO THE CENTRAL NORTH SEA, WILL MOVE EAST INTO SCANDINAVIA BY EARLY TOMORROW. A RIDGE OF HIGH PRESSURE WILL BUILD OVER SCOTLAND TONIGHT, THEN DECLINE SE'WARDS ACROSS THE NORTH SEA DURING TOMORROW. AN ATLANTIC FRONTAL TROUGH WILL MOVE ENE ACROSS SCOTLAND AND THE EAST SHETLAND BASIN LATE TOMORROW, AND EARLY WEDNESDAY WITH A FURTHER ATLANTIC FRONT EXPECTED OVER FAEROES AND THE WESTERN BRITISH ISLES BY THURSDAY. -"
"25May2001_14.prn","F1",25/5/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           25-May   2001 HIGH COVERING THE NORTH SEA WILL DECLINE EASTWARDS TONIGHT. A LOW AROUND  59N 21W  WILL MOVE SLOWLY NE AND WEAKEN. THE ASSOCIATED FRONTS WILL MOVE NE ACROSS THE NORTH SEA TOMOROW MORNING. A RIDGE WILL FOLLOW LATER TOMORROW. ANOTHER FRONT WILL MOVE NE AND WILL REACH THE NORTHERN NORTH SEA LATER SUNDAY.  -"
"25Nov2000_03.prn","F3",25/11/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         25-Nov   2000 LOW (984 MB),64N 00E/W WILL DRIFT NORTH,FILLING. LOW (986 MB),WEST OF THE HEBRIDES,WILL DRIFT WNW,FILLING. A DEEPENING ATLANTIC LOW IS MOVING ENE,EXPECTED (965 MB) OVER IRELAND BY 1800 GMT TODAY THEN MOVING NORTH OVERNIGHT SATURDAY/ SUNDAY FILLING.ANOTHER DEEP ATLANTIC LOW IS EXPECTED (962 MB) 51N 25W BY LATE MONDAY EVENING."
"25Nov2000_15.prn","F4",25/11/2000 12:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         25-Nov   2000 LOW 984MB, NEAR 68N 000 E/W, FILLING. DEEP LOW 968MB, JUST WEST OF IRELAND, EXPECTED 977MB, NEAR NEWCASTLE BY MIDDAY TOMORROW, THEN 982MB OVER THE ORKNEYS BY EARLY MONDAY, AND 990MB NEAR 64N 000E/W BY EARLY TUESDAY. -"
"25Nov2001_03.prn","F5",25/11/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, SUNDAY,           25-Nov   2001 AN INTENSE LOW OVER EASTERN ICELAND WILL MOVE NE INTO THE NORWEGIAN SEA, WITH ITS COLD FRONT MOVING QUICKLY EAST ACROSS THE NORTH SEA THIS MORNING FOLLOWED BY A RIDGE TOMORROW MORNING. ANOTHER DEEP LOW WILL MOVE INTO ICELAND LATER TOMORROW, WITH ASSOCIATED FRONTS MOVING ERRATICALLY EAST ACROSS THE NORTH SEA ON TUESDAY AND WEDNESDAY."
"25Nov2001_13.prn","F4",25/11/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           25-Nov   2001 DEEP LOW 955MB, NEAR 67 30N 007 30W, WILL DRIFT NNE AND START TO FILL. ASSOCIATED COLD FRONT, LYING FROM THE CENTRAL NORWEGIAN SEA THROUGH WESTERN SOUTHERN NORWAY TO NE ENGLAND, WILL MOVE EAST INTO SCANDINAVIA BY TOMORROW MORNING, FOLLOWED BY A WEAK RIDGE OF HIGH PRESSURE DURING TOMORROW AFTERNOON. NEW LOW 965MB, IS EXPECTED OVER SE ICELAND BY TUESDAY, DRIFTING EAST TO THE NORTH OF FAEROES BY WEDNESDAY. ASSOCIATED FRONTAL TROUGH WILL MOVE EAST TO BE LYING FROM THE EAST SHETLAND BASIN TO THE NETHERLANDS BY LATE TUESDAY."
"25Oct2000_03.prn","F5",25/10/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        25-Oct   2000 LOW PRESSURE OVER THE CENTRAL NORTH SEA WILL SOON MOVE AWAY EAST, WITH THE MAIN LOW THEN MOVING ESE PAST NORTHERN SCOTLAND THIS AFTERNOON THEN CROSSING THE NORTHERN NORTH SEA TONIGHT. A RIDGE WILL CROSS FROM THE WEST TOMORROW NIGHT FOLLOWED BY THE NEXT ATLANTIC FRONT ON FRIDAY."
"25Oct2000_14.prn","F2",25/10/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        25-Oct   2000 DEPRESSION 979MB TO THE EAST OF THE MORAY FIRTH WILL MOVE EASTWARDS TO BE NEAR ESBJERG BY THURSDAY EVENING. ASSOCIATED OCCLUDED FRONTAL TROUGH OVER THE NORTHERN NORTH SEA WILL SWING SOUTHEAST OVER THE NORTH SEA DURING THURSDAY. A RIDGE OF HIGH PRESSURE WILL THEN BUILD OVER THE NORTH SEA ON THURSDAY EVENING, BEFORE QUICKLY DECLINING AS A FURTHER DEPRESSION MOVES NORTHEAST TOWARDS ICELAND WITH ITS ASSOCIATED FRONTAL TROUGHS MOVING EAST OVER THE NORTH SEA ON FRIDAY AFTERNOON."
"25Oct2001_02.prn","F1",25/10/2001 04:00:00,"normal","1.INFERENCE 0300 GMT, THURSDAY,         25-Oct   2001 A FRONT OVER THE NORTHERN NORTH SEA WILL MOVE NE. A FRONTAL WAVE WILL MOVE NE ACROSS THE NORTHERN NORTH SEA THIS MORNING. A DEVELOPING LOW WILL MOVE NORTH TO BE OVER THE FAEROES BY TOMORROW MORNING. THE LOW WILL BE SLOW MOVING TOMORROW AND WILL THEN MOVE EAST THEN NE TO BE OVER THE LOFOTEN ISLANDS BY LATER SATURDAY. THE ASSOCIATED COLD FRONT WILL MOVE NE ACROSS THE NORTHERN NORTH SEA LATER TODAY.  -"
"25Oct2001_15.prn","F5",25/10/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         25-Oct   2001 A DEEPENING LOW MOVING NNE TO THE WEST OF SCOTLAND THIS AFTERNOON WILL BECOME SLOW MOVING TO THE WEST OF THE FAEROES TONIGHT AND TOMORROW MORNING. THE LOW WILL BEGIN TO FILL AS IT MOVES EAST TO THE NORTH OF SHETLAND TOMORROW NIGHT THEN MOVES AWAY NE INTO THE NORWEGIAN SEA DURING SATURDAY."
"25Sep2000_02.prn","F2",25/9/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, MONDAY,           25-Sep   2000 HIGH PRESSURE WILL BUILD GRADUALLY OVER SCANDINAVIA THEN DRIFT VERY SLOWLY SOUTHEAST TO ESTONIA BY EARLY THURSDAY. A COMPLEX SLOW MOVING FRONTAL TROUGH LYING SOUTH ICELAND TO CENTRAL SCOTLAND TO HOLLAND WILL MOVE VERY SLOWLY NORTHEAST. A FURTHER FRONTAL TROUGH APPROACHING THE SW APPROACHES WILL MOVE NORTHEAST INTO THE NORTH SEA ON WEDNESDAY."
"25Sep2000_15.prn","F4",25/9/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, MONDAY,           25-Sep   2000 HIGH PRESSURE WILL PERSIST OVER SCANDINAVIA. A FRONTAL TROUGH, LYING FROM ICELAND THROUGH SCOTLAND TO NW GERMANY, WILL REMAIN SLOW MOVING BUT GRADUALLY WEAKEN. FURTHER ATLANTIC FRONTAL TROUGH WILL MOVE SLOWLY NE ACROSS THE BRITISH ISLES AND INTO THE NORTH SEA BY EARLY WEDNESDAY. YET ANOTHER ATLANTIC FRONT WILL MOVE EAST INTO THE BRITISH ISLES DURING WEDNESDAY. -"
"25Sep2001_13.prn","F2",25/9/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          25-Sep   2001 PRESSURE WILL REMAIN HIGH FROM ICELAND TO SOUTHERN SWEDEN. COMPLEX AREA OF LOW PRESSURE WEST OF THE BRITISH ISLES WILL MOVE MOVE EASTWARDS WITH ITS ASSOCIATED WARM FRONTAL TROUGH MOVING NORTHEAST OVER THE SOUTHERN AND CENTRAL NORTH SEA ON THURSDAY."
"26Apr2001_15.prn","F1",26/4/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, THURSDAY,         26-Apr   2001 WEAK LOW COVERING THE NORTH SEA WILL BE SLOW MOVING TONIGHT. A LOW NEAR OSLO WILL MOVE NNW TO BE OVER THE NORTHERN NORWEGIAN SEA BY LATER SATURDAY. A RIDGE TO THE WEST OF THE BRITISH ISLES WILL MOVE SLOWLY EAST AND DECLINE. A FRONT WILL MOVE EAST THEN NE ACROSS THE NORTH SEA DURING SATURDAY. A LOW WILL FORM ON THE FRONT LATER SATURDAY OVER THE NORTHERN NORTH SEA.  -"
"26Apr2002_03.prn","F4",26/4/2002 04:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           26-Apr   2002 LOW 989MB, JUST NW OF SCOTLAND, WILL MOVE NE, EXPECTED 980MB OVER THE CENTRAL NORWEGIAN SEA BY MIDNIGHT, THEN DRIFT WSW TO BE JUST SOUTH OF ICELAND BY SUNDAY AFTERNOON. ASSOCIATED FRONT, FROM CENTRE TO WESTERN IRELAND, WILL MOVE ENE AND IS EXPECTED TO CROSS SCOTLAND THIS MORNING AND THE EAST SHETLAND BASIN AND NORTH SEA THIS AFTER- NOON. A WEAK RIDGE WILL BUILD OVER SCOTLAND AND THE NORTH SEA DURING SATURDAY MORNING, THEN DECLINE WITH A NEW LOW EXPECTED OVER SCOTLAND DURING SUNDAY. -"
"26Apr2002_14.prn","F1",26/4/2002 13:00:00,"normal","1.INFERENCE 1200 GMT, FRIDAY,           26-Apr   2002 LOW TO THE NORTH OF THE SHETLANDS WILL MOVE VERY SLOWLY NNW TONIGHT AND WEST TOMORROW. THE ASSOCIATED FRONT OVER THE NORTH SEA WILL MOVE NE. A LOW WILL MOVE EAST TO BE TO THE WEST OF THE HEBRIDES BY LATER TOMORROW AND WILL BE JUST WEST OF THE SHETLANDS BY LATER SUNDAY. THE ASSOCIATED FRONTS WILL AFFECT THE NORTH SEA FROM LATER TOMORROW."
"26Aug2000_03.prn","F1",26/8/2000 04:00:00,"normal","1.INFERENCE 0300 GMT, SATURDAY,         26-Aug   2000 HIGH OVER SOUTHERN SCANDINAVIA WILL DECLINE EASTWARDS. A LOW OVER IRELAND WILL MOVE STEADILY NORTH AND DEEPEN. SHOWERY FRONTS OVER THE BRITISH ISLES WILL MOVE SLOWLY NE ACROSS THE NORTH SEA TOMORROW. A RIDGE WILL BUILD OVER THE NORTH SEA FROM THE WEST DURING MONDAY."
"26Aug2000_14.prn","F5",26/8/2000 13:00:00,"normal","1.INFERENCE 1200 GMT, SATURDAY,         26-Aug   2000 LOW PRESSURE OVER NW SCOTLAND WILL MOVE NORTH INTO THE NORWEGIAN SEA TONIGHT, WITH AN ASSOCIATED FRONT MOVING SLOWLY EAST INTO THE WESTERN NORTH SEA TONIGHT THEN MOVING ERRATICALLY EAST TO BECOME SLOW MOVING NEAR THE NORWEGIAN AND DANISH COASTS BY MONDAY MORNING."
"26Aug2001_15.prn","F5",26/8/2001 13:00:00,"normal","1.INFERENCE 1200 GMT, SUNDAY,           26-Aug   2001 A DEVELOPING WAVE OVER GERMAN BIGHT WILL DEEPEN STEADILY AS IT MOVES NE INTO SOUTHERN SWEDEN TONIGHT, TURNING EAST INTO THE BALTIC AND BECOMING SLOW MOVING DURING TOMORROW. HIGH PRESSURE WILL MOVE EAST TO COVER THE UK LATER TOMORROW AND ON TUESDAY."
"26Dec2000_02.prn","F3",26/12/2000 03:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          26-Dec   2000 THE RIDGE OF HIGH PRESSURE FROM ICELAND TO THE NORTHERN NORTH SEA WILL DECLINE AND RETREAT WESTWARDS.LOW (995 MB),OFF CENTRAL NORWAY, WILL DRIFT SSW,DEEPENING,EXPECTED OVER THE EAST SHETLAND BASIN (986 MB) BY LATE THIS EVENING,REACHING THE MORAY FIRTH BY MIDDAY THURSDAY.THE COMPLEX LOW OVER BISCAY WILL EXTEND AND MOVE NE'WARDS, REACHING THE KATTEGAT (990 MB) BY MIDDAY THURSDAY. A SMALL DEPRESSION WILL FORM OVER THE IRISH SEA (994 MB) BY LATE WEDNESDAY REACHING THE SOUTHERN NORTH SEA MIDDAY THURSDAY."
"26Dec2000_15.prn","F5",26/12/2000 12:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          26-Dec   2000 COMPLEX LOW PRESSURE WILL COVER THE NORTH SEA TODAY AND TOMORROW, SLIPPING SLOWLY SW INTO SCOTLAND ON THURSDAY MORNING. ANOTHER LOW OVER BISCAY WILL MOVE NE ACROSS FRANCE, EXPECTED TO REACH THE SKAGERRAK BY MID THURSDAY."
"26Dec2001_01.prn","F2",26/12/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, WEDNESDAY,        26-Dec   2001 DEPRESSION OVER DENMARK WILL FILL AS IT MOVES EASTWARDS. DEPRESSION 1003MB NEAR FAEROES WILL DEEPEN AS IT MOVES SOUTHEAST TO BE 983MB OFF ESBJERG BY THURSDAY AFTERNOON. A FURTHER DEPRESSION WILL MOVE SOUTHEAST AND DEEPEN TO BE 977MB OVER SCOTLAND BY EARLY FRIDAY."
"26Dec2001_13.prn","F1",26/12/2001 12:00:00,"normal","1.INFERENCE 1200 GMT, WEDNESDAY,        26-Dec   2001 LOW OVER THE NORTHERN NORWEGIAN SEA WILL DRIFT SLOWLY SSW AND WEAKEN. A FRONTAL WAVE OVER NW SCOTLAND WILL MOVE ESE ACROSS THE CENTRAL NORTH SEA TOMORROW MORNING. A LOW DEVELOPING TO THE SOUTH OF ICELAND WILL MOVE ESE TO BE OVER NORTH SCOTLAND LATER TOMORROW. THE LOW WILL CROSS THE CENTRAL NORTH SEA DURING FRIDAY.  -"
"26Feb2002_03.prn","F2",26/2/2002 03:00:00,"normal","1.INFERENCE 0300 GMT, TUESDAY,          26-Feb   2002 DEPRESSION 968MB NW OF SCOTLAND WILL REMAIN SLOW MOVING AS IT GRADUALLY FILLS. NEW LOW FORMING NEAR SHETLAND WILL MOVE SLOWLY EAST TO THE NORWEGIAN COAST. DEPRESSION OVER NORTHERN ENGLAND WILL MOVE QUICKLY NORTHEASTWARDS TO BE OVER DENMARK BY EVENING."
"26Feb2002_14.prn","F4",26/2/2002 12:00:00,"normal","1.INFERENCE 1200 GMT, TUESDAY,          26-Feb   2002 COMPLEX TROUGH OF LOW PRESSURE, EXTENDING FROM BERGEN, TO JUST NORTH OF SCOTLAND, WILL REMAIN SLOW MOVING UNTIL EARLY TOMORROW MORNING THEN MOVE GRADUALLY SOUTHWARDS ACROSS THE BRITISH ISLES AND NORTH SEA, TO BE LYING FROM SOUTHERN DENMARK TO WALES BT FRIDAY. A RIDGE OF HIGH PRESSURE WILL BUILD BETWEEN SCOTLAND AND ICELAND DURING THURSDAY. -"
"26Jan2001_03.prn","F5",26/1/2001 03:00:00,"normal","1.INFERENCE 0300 GMT, FRIDAY,           26-Jan   2001 LOW PRESSURE OFF NW SCOTLAND WILL MOVE NORTH INTO THE NORWEGIAN SEA AND FILL, WITH ASSOCIATED SHOWERY TROUGH OVER THE NORTHERN NORTH SEA CLEARING AWAY NE BY THIS AFTERNOON. COMPLEX BUT MUCH MORE SHALLOW LOW PRESSURE WILL THEN PERSIST TO THE NORTH FOR THE NEXT FEW DAYS."
