"forecast","AMPM","author","Section","Index","phrasep","timephrase","matchCount","matchQuality","matchTime"
"25Nov2000_03.prn","AM","F3","2",0,0,"null",1,3,6
"25Nov2000_03.prn","AM","F3","2",1,1,"by mid afternoon",3,1,18
"25Nov2000_03.prn","AM","F3","2",2,1,"late evening",3,1,12
"25Nov2000_03.prn","AM","F3","3",0,0,"null",2,2,0
"25Nov2000_03.prn","AM","F3","3",1,1,"by midday",3,2,15
"25Nov2000_03.prn","AM","F3","3",2,1,"by late evening",4,1,9
"25Nov2000_03.prn","AM","F3","4",0,0,"null",2,2,0
"25Nov2000_03.prn","AM","F3","4",1,1,"by late evening",2,2,0
"25Nov2000_15.prn","PM","F4","2",0,0,"null",2,2,18
"25Nov2000_15.prn","PM","F4","2",1,1,"late evening",0,0,-99
"25Nov2000_15.prn","PM","F4","2",2,1,"by morning",0,0,-99
"25Nov2000_15.prn","PM","F4","3",0,0,"null",1,3,6
"25Nov2000_15.prn","PM","F4","3",1,1,"by midday",0,0,-99
"25Nov2000_15.prn","PM","F4","3",2,1,"later",1,3,0
"25Nov2000_15.prn","PM","F4","4",0,0,"null",2,1,0
"25Nov2000_15.prn","PM","F4","4",1,0,"null",2,2,0
"25Nov2001_03.prn","AM","F5","2",0,0,"null",1,3,6
"25Nov2001_03.prn","AM","F5","2",1,1,"by 1200",3,1,12
"25Nov2001_03.prn","AM","F5","2",2,1,"in evening",1,3,0
"25Nov2001_03.prn","AM","F5","3",0,0,"null",1,3,0
"25Nov2001_03.prn","AM","F5","3",1,1,"by midday",1,3,12
"25Nov2001_03.prn","AM","F5","3",2,1,"by evening",0,0,-99
"25Nov2001_03.prn","AM","F5","3",3,1,"by end of period",0,0,-99
"25Nov2001_03.prn","AM","F5","4",0,0,"null",0,0,-99
"25Nov2001_03.prn","AM","F5","4",1,1,"in morning",1,3,12
"25Nov2001_03.prn","AM","F5","4",2,1,"later",1,3,0
"25Nov2001_13.prn","PM","F4","2",0,0,"null",1,3,18
"25Nov2001_13.prn","PM","F4","2",1,1,"by midnight",1,3,0
"25Nov2001_13.prn","PM","F4","2",2,1,"by morning",1,3,6
"25Nov2001_13.prn","PM","F4","3",0,0,"null",1,3,6
"25Nov2001_13.prn","PM","F4","3",1,1,"by midday",1,3,12
"25Nov2001_13.prn","PM","F4","3",2,1,"by midnight",1,3,0
"25Nov2001_13.prn","PM","F4","4",0,0,"null",2,1,0
"25Nov2001_13.prn","PM","F4","4",1,1,"soon",3,2,6
"25Nov2001_13.prn","PM","F4","4",2,1,"by evening",1,3,18
"25Nov2001_13.prn","PM","F4","4",3,1,"later",1,3,0
"25Oct2000_03.prn","AM","F5","2",0,0,"null",0,0,-99
"25Oct2000_03.prn","AM","F5","2",1,1,"morning",0,0,-99
"25Oct2000_03.prn","AM","F5","2",2,1,"by evening",1,3,21
"25Oct2000_03.prn","AM","F5","2",3,1,"later",1,3,0
"25Oct2000_03.prn","AM","F5","4",0,0,"null",1,3,0
"25Oct2000_03.prn","AM","F5","4",1,1,"in afternoon",0,0,-99
"25Oct2000_14.prn","PM","F2","2",0,0,"null",2,1,18
"25Oct2000_14.prn","PM","F2","2",1,1,"by morning",1,3,6
"25Oct2000_14.prn","PM","F2","3",0,0,"null",1,3,6
"25Oct2000_14.prn","PM","F2","3",1,1,"later",0,0,-99
"25Oct2000_14.prn","PM","F2","4",0,0,"null",0,0,-99
"25Oct2000_14.prn","PM","F2","4",1,1,"by afternoon",1,3,12
"25Oct2000_14.prn","PM","F2","4",2,1,"later",1,3,0
"25Oct2001_02.prn","AM","F1","2",0,0,"null",3,2,6
"25Oct2001_02.prn","AM","F1","2",1,1,"evening",1,3,21
"25Oct2001_02.prn","AM","F1","2",2,1,"late in period",1,3,21
"25Oct2001_02.prn","AM","F1","2",3,0,"null",1,3,0
"25Oct2001_02.prn","AM","F1","3",0,0,"null",2,2,0
"25Oct2001_02.prn","AM","F1","3",2,1,"later",1,3,0
"25Oct2001_02.prn","AM","F1","4",0,0,"null",2,2,3
"25Oct2001_02.prn","AM","F1","4",1,1,"later",0,0,-99
"25Oct2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"25Oct2001_15.prn","PM","F5","2",1,1,"by mid evening",1,3,21
"25Oct2001_15.prn","PM","F5","2",2,1,"by midnight",0,0,-99
"25Oct2001_15.prn","PM","F5","2",3,1,"later",2,2,6
"25Oct2001_15.prn","PM","F5","3",0,0,"null",3,1,6
"25Oct2001_15.prn","PM","F5","3",1,1,"from late morning",1,3,0
"25Oct2001_15.prn","PM","F5","3",2,1,"in evening",1,3,0
"25Oct2001_15.prn","PM","F5","4",0,0,"null",2,2,3
"25Oct2001_15.prn","PM","F5","4",1,1,"in morning",2,1,9
"25Oct2001_15.prn","PM","F5","4",2,1,"by late evening",0,0,-99
"25Sep2000_02.prn","AM","F2","2",0,0,"null",1,3,6
"25Sep2000_02.prn","AM","F2","2",1,0,"null",6,1,12
"25Sep2000_02.prn","AM","F2","3",0,0,"null",5,2,9
"25Sep2000_02.prn","AM","F2","3",1,1,"later",1,3,0
"25Sep2000_02.prn","AM","F2","4",0,0,"null",4,2,6
"25Sep2000_02.prn","AM","F2","4",1,1,"later",4,1,18
"25Sep2000_15.prn","PM","F4","2",0,0,"null",2,2,21
"25Sep2000_15.prn","PM","F4","3",0,0,"null",4,2,12
"25Sep2000_15.prn","PM","F4","3",1,1,"from midday",4,2,12
"25Sep2000_15.prn","PM","F4","3",2,1,"by midnight",1,3,0
"25Sep2000_15.prn","PM","F4","4",0,0,"null",2,2,0
"25Sep2000_15.prn","PM","F4","4",1,1,"by midday",3,2,12
"25Sep2000_15.prn","PM","F4","4",2,1,"later",3,1,21
"25Sep2001_13.prn","PM","F2","2",0,0,"null",2,2,21
"25Sep2001_13.prn","PM","F2","3",0,0,"null",0,0,-99
"25Sep2001_13.prn","PM","F2","4",1,1,"later",1,3,0
"26Apr2001_15.prn","PM","F1","2",0,0,"null",3,1,18
"26Apr2001_15.prn","PM","F1","2",1,0,"null",2,2,6
"26Apr2001_15.prn","PM","F1","3",0,0,"null",2,2,9
"26Apr2001_15.prn","PM","F1","3",1,0,"null",1,3,0
"26Apr2001_15.prn","PM","F1","4",0,0,"null",1,3,0
"26Apr2001_15.prn","PM","F1","4",1,1,"by evening",1,3,18
"26Apr2001_15.prn","PM","F1","4",2,1,"later",2,2,21
"26Apr2002_03.prn","AM","F4","2",0,0,"null",1,3,6
"26Apr2002_03.prn","AM","F4","2",1,1,"by midday",1,3,9
"26Apr2002_03.prn","AM","F4","2",2,1,"by early evening",1,3,18
"26Apr2002_03.prn","AM","F4","2",3,1,"by midnight",1,3,0
"26Apr2002_03.prn","AM","F4","3",0,0,"null",2,2,0
"26Apr2002_03.prn","AM","F4","3",1,1,"by end of period",1,3,0
"26Apr2002_03.prn","AM","F4","4",0,0,"null",1,3,0
"26Apr2002_03.prn","AM","F4","4",1,1,"by midnight",1,3,0
"26Apr2002_14.prn","PM","F1","2",0,0,"null",0,0,-99
"26Apr2002_14.prn","PM","F1","2",1,1,"very soon",1,3,18
"26Apr2002_14.prn","PM","F1","2",2,0,"null",2,1,3
"26Apr2002_14.prn","PM","F1","3",0,0,"null",1,3,6
"26Apr2002_14.prn","PM","F1","3",1,0,"null",1,3,0
"26Apr2002_14.prn","PM","F1","4",0,0,"null",1,3,0
"26Apr2002_14.prn","PM","F1","4",1,0,"null",1,3,0
"26Aug2000_03.prn","AM","F1","2",0,0,"null",2,2,6
"26Aug2000_03.prn","AM","F1","2",1,0,"null",3,2,0
"26Aug2000_03.prn","AM","F1","3",0,0,"null",4,2,0
"26Aug2000_03.prn","AM","F1","3",1,1,"by midday",2,2,9
"26Aug2000_03.prn","AM","F1","3",2,0,"null",1,3,0
"26Aug2000_03.prn","AM","F1","4",0,0,"null",1,3,0
"26Aug2000_03.prn","AM","F1","4",1,1,"very soon",5,2,6
"26Aug2000_14.prn","PM","F5","2",0,0,"null",2,1,18
"26Aug2000_14.prn","PM","F5","2",1,1,"by evening",5,1,21
"26Aug2000_14.prn","PM","F5","3",0,0,"null",1,3,6
"26Aug2000_14.prn","PM","F5","3",1,1,"by afternoon",3,2,12
"26Aug2000_14.prn","PM","F5","3",2,1,"in evening",2,2,0
"26Aug2000_14.prn","PM","F5","4",0,0,"null",1,3,0
"26Aug2000_14.prn","PM","F5","4",1,1,"soon",2,1,12
"26Aug2000_14.prn","PM","F5","4",2,1,"later",0,0,-99
"26Aug2001_15.prn","PM","F5","2",1,1,"soon",1,3,3
"26Aug2001_15.prn","PM","F5","3",0,0,"null",6,1,9
"26Aug2001_15.prn","PM","F5","4",0,0,"null",0,0,-99
"26Aug2001_15.prn","PM","F5","4",1,1,"by afternoon",2,2,12
"26Aug2001_15.prn","PM","F5","4",2,1,"in evening",1,3,0
"26Dec2000_02.prn","AM","F3","2",0,0,"null",1,3,6
"26Dec2000_02.prn","AM","F3","2",1,1,"by evening",3,1,18
"26Dec2000_02.prn","AM","F3","3",0,0,"null",3,1,0
"26Dec2000_02.prn","AM","F3","3",1,1,"by midday",3,2,12
"26Dec2000_02.prn","AM","F3","3",2,1,"by late evening",1,3,0
"26Dec2000_02.prn","AM","F3","4",0,0,"null",2,2,0
"26Dec2000_02.prn","AM","F3","4",1,1,"by midday",3,1,9
"26Dec2000_02.prn","AM","F3","4",2,1,"by evening",2,2,0
"26Dec2000_15.prn","PM","F5","2",0,0,"null",1,3,18
"26Dec2000_15.prn","PM","F5","2",1,1,"tonight",3,2,0
"26Dec2000_15.prn","PM","F5","3",0,0,"null",1,3,6
"26Dec2000_15.prn","PM","F5","3",1,1,"by early afternoon",1,3,12
"26Dec2000_15.prn","PM","F5","3",2,1,"in evening",2,2,0
"26Dec2000_15.prn","PM","F5","4",0,0,"null",2,1,0
"26Dec2000_15.prn","PM","F5","4",1,1,"by afternoon",1,3,15
"26Dec2000_15.prn","PM","F5","4",2,1,"later",1,3,0
"26Dec2001_01.prn","AM","F2","2",0,0,"null",1,3,6
"26Dec2001_01.prn","AM","F2","2",1,1,"by evening",3,1,21
"26Dec2001_01.prn","AM","F2","3",0,0,"null",3,2,0
"26Dec2001_01.prn","AM","F2","3",1,1,"soon",2,1,21
"26Dec2001_01.prn","AM","F2","4",0,0,"null",2,2,0
"26Dec2001_01.prn","AM","F2","4",1,1,"soon",4,1,12
"26Dec2001_01.prn","AM","F2","4",2,1,"later",0,0,-99
"26Dec2001_13.prn","PM","F1","3",0,0,"null",1,3,6
"26Dec2001_13.prn","PM","F1","3",3,1,"by end of period",1,3,0
"26Dec2001_13.prn","PM","F1","4",0,0,"null",2,2,0
"26Dec2001_13.prn","PM","F1","4",1,0,"null",2,1,21
"26Feb2002_03.prn","AM","F2","2",0,0,"null",2,2,6
"26Feb2002_03.prn","AM","F2","2",1,0,"null",1,3,0
"26Feb2002_03.prn","AM","F2","3",0,0,"null",1,3,0
"26Feb2002_03.prn","AM","F2","3",2,1,"by evening",1,3,18
"26Feb2002_03.prn","AM","F2","4",0,0,"null",0,0,-99
"26Feb2002_03.prn","AM","F2","4",2,1,"later",1,3,0
"26Feb2002_14.prn","PM","F4","2",0,0,"null",1,3,18
"26Feb2002_14.prn","PM","F4","2",1,1,"by midnight",2,1,21
"26Feb2002_14.prn","PM","F4","2",2,1,"by morning",1,3,6
"26Feb2002_14.prn","PM","F4","3",0,0,"null",2,2,6
"26Feb2002_14.prn","PM","F4","3",1,1,"by evening",3,1,18
"26Feb2002_14.prn","PM","F4","4",0,0,"null",1,3,0
"26Feb2002_14.prn","PM","F4","4",1,0,"null",4,2,0
"26Jan2001_03.prn","AM","F5","2",0,0,"null",4,2,6
"26Jan2001_03.prn","AM","F5","2",1,1,"evening",2,2,21
"26Jan2001_03.prn","AM","F5","3",0,0,"null",1,3,0
"26Jan2001_03.prn","AM","F5","3",1,1,"in morning",1,3,12
"26Jan2001_03.prn","AM","F5","3",2,1,"by evening",2,1,21
"26Jan2001_03.prn","AM","F5","4",0,0,"null",5,2,0
"26Jan2001_03.prn","AM","F5","4",2,1,"later",1,3,0
"26Jan2001_13.prn","PM","F2","2",0,0,"null",1,3,0
"26Jan2001_13.prn","PM","F2","2",1,1,"overnight",1,3,6
"26Jan2001_13.prn","PM","F2","3",0,0,"null",1,3,6
"26Jan2001_13.prn","PM","F2","3",1,1,"by afternoon",0,0,-99
"26Jan2001_13.prn","PM","F2","3",2,0,"null",0,0,-99
"26Jan2001_13.prn","PM","F2","4",0,0,"null",1,3,3
"26Jan2001_13.prn","PM","F2","4",1,0,"null",0,0,-99
"26Jul2000_13.prn","PM","F2","2",0,0,"null",0,0,-99
"26Jul2001_13.prn","PM","F4","3",0,0,"null",5,2,18
"26Jul2001_13.prn","PM","F4","3",1,1,"later",1,3,0
"26Jul2001_13.prn","PM","F4","4",0,0,"null",1,3,0
"26Jul2001_13.prn","PM","F4","4",1,1,"by afternoon",3,2,12
"26Jul2001_13.prn","PM","F4","4",2,1,"by end of period",1,3,0
"26Jun2001_16.prn","PM","F5","2",1,1,"tonight",0,0,-99
"26Jun2001_16.prn","PM","F5","2",2,1,"later",0,0,-99
"26Jun2001_16.prn","PM","F5","3",0,0,"null",1,3,0
"26Jun2001_16.prn","PM","F5","4",0,0,"null",1,3,0
"26Jun2001_16.prn","PM","F5","4",1,1,"by midday",5,1,12
"26Jun2001_16.prn","PM","F5","4",2,1,"in evening",1,3,0
"26Mar2001_02.prn","AM","F1","2",0,0,"null",1,3,6
"26Mar2001_02.prn","AM","F1","2",1,1,"later",1,3,0
"26Mar2001_02.prn","AM","F1","3",0,0,"null",2,2,3
"26Mar2001_02.prn","AM","F1","3",1,0,"null",1,3,0
"26Mar2001_02.prn","AM","F1","4",0,0,"null",1,3,0
"26Mar2001_02.prn","AM","F1","4",1,1,"by evening",2,1,15
"26Mar2001_02.prn","AM","F1","4",2,1,"later",1,3,0
"26Mar2001_13.prn","PM","F2","2",0,0,"null",0,0,-99
"26Mar2001_13.prn","PM","F2","2",1,1,"overnight",1,3,6
"26Mar2001_13.prn","PM","F2","3",0,0,"null",2,2,6
"26Mar2001_13.prn","PM","F2","3",1,1,"by afternoon",0,0,-99
"26Mar2001_13.prn","PM","F2","4",0,0,"null",0,0,-99
"26Mar2002_01.prn","AM","F1","2",0,0,"null",1,3,6
"26Mar2002_01.prn","AM","F1","2",1,0,"null",2,2,0
"26Mar2002_01.prn","AM","F1","3",0,0,"null",1,3,0
"26Mar2002_01.prn","AM","F1","3",1,1,"soon",0,0,-99
"26Mar2002_01.prn","AM","F1","3",2,1,"later",2,2,0
"26Mar2002_01.prn","AM","F1","4",0,0,"null",5,1,0
"26Mar2002_01.prn","AM","F1","4",1,0,"null",3,1,21
"26Mar2002_12.prn","PM","F4","2",0,0,"null",2,2,18
"26Mar2002_12.prn","PM","F4","2",1,1,"by midnight",1,3,0
"26Mar2002_12.prn","PM","F4","2",2,1,"by morning",2,1,18
"26Mar2002_12.prn","PM","F4","3",0,0,"null",4,2,18
"26Mar2002_12.prn","PM","F4","3",1,1,"by midday",1,3,12
"26Mar2002_12.prn","PM","F4","3",2,1,"by midnight",2,2,0
"26Mar2002_12.prn","PM","F4","4",0,0,"null",4,1,6
"26Mar2002_12.prn","PM","F4","4",1,1,"by end of period",1,3,0
"26May2001_16.prn","PM","F5","2",0,0,"null",3,1,18
"26May2001_16.prn","PM","F5","2",1,1,"later in period",2,2,6
"26May2001_16.prn","PM","F5","3",0,0,"null",3,2,6
"26May2001_16.prn","PM","F5","3",1,1,"in morning",1,3,12
"26May2001_16.prn","PM","F5","3",2,1,"by evening",3,2,6
"26May2001_16.prn","PM","F5","4",0,0,"null",1,3,0
"26May2001_16.prn","PM","F5","4",1,1,"in morning",3,1,6
"26May2001_16.prn","PM","F5","4",2,1,"later",1,3,0
"26Nov2000_03.prn","AM","F1","2",0,0,"null",1,3,6
"26Nov2000_03.prn","AM","F1","2",1,1,"later",4,1,15
"26Nov2000_03.prn","AM","F1","3",0,0,"null",2,2,3
"26Nov2000_03.prn","AM","F1","3",1,1,"by midday",1,3,12
"26Nov2000_03.prn","AM","F1","3",2,1,"by end of period",4,1,18
"26Nov2000_03.prn","AM","F1","4",0,0,"null",1,3,0
"26Nov2000_03.prn","AM","F1","4",1,1,"later",1,3,0
"26Nov2001_03.prn","AM","F5","2",0,0,"null",1,3,6
"26Nov2001_03.prn","AM","F5","2",1,1,"by midday",1,3,12
"26Nov2001_03.prn","AM","F5","2",2,1,"afternoon",0,0,-99
"26Nov2001_03.prn","AM","F5","2",3,1,"by late evening",1,3,0
"26Nov2001_03.prn","AM","F5","3",0,0,"null",1,3,0
"26Nov2001_03.prn","AM","F5","3",1,1,"in morning",3,1,9
"26Nov2001_03.prn","AM","F5","3",2,1,"early evening",1,3,0
"26Nov2001_03.prn","AM","F5","4",0,0,"null",3,1,0
"26Nov2001_03.prn","AM","F5","4",1,1,"in morning",2,2,12
"26Nov2001_03.prn","AM","F5","4",2,1,"by evening",1,3,18
"26Nov2001_03.prn","AM","F5","4",3,1,"later",1,3,0
"26Nov2001_13.prn","PM","F4","2",0,0,"null",0,0,-99
"26Nov2001_13.prn","PM","F4","2",1,1,"by morning",1,3,6
"26Nov2001_13.prn","PM","F4","3",0,0,"null",2,2,6
"26Nov2001_13.prn","PM","F4","3",1,1,"by midday",1,3,12
"26Nov2001_13.prn","PM","F4","3",2,1,"by evening",3,1,18
"26Nov2001_13.prn","PM","F4","4",0,0,"null",1,3,0
"26Nov2001_13.prn","PM","F4","4",1,1,"by midday",3,2,12
"26Nov2001_13.prn","PM","F4","4",2,1,"by evening",1,3,18
"26Nov2001_13.prn","PM","F4","4",3,1,"later",1,3,0
"26Oct2000_03.prn","AM","F3","2",0,0,"null",4,1,6
"26Oct2000_03.prn","AM","F3","2",1,1,"by midday",2,2,12
"26Oct2000_03.prn","AM","F3","2",2,1,"late evening",2,2,0
"26Oct2000_03.prn","AM","F3","3",1,1,"by mid afternoon",2,2,15
"26Oct2000_03.prn","AM","F3","3",2,1,"by late evening",1,3,0
"26Oct2000_03.prn","AM","F3","4",0,0,"null",5,1,0
"26Oct2000_03.prn","AM","F3","4",1,1,"soon",3,2,6
"26Oct2000_03.prn","AM","F3","4",2,1,"by evening",1,3,21
"26Oct2000_14.prn","PM","F2","2",0,0,"null",0,0,-99
"26Oct2000_14.prn","PM","F2","2",1,1,"overnight",0,0,-99
"26Oct2000_14.prn","PM","F2","3",0,0,"null",1,3,0
"26Oct2000_14.prn","PM","F2","3",1,1,"by afternoon",1,3,12
"26Oct2000_14.prn","PM","F2","3",2,1,"later",2,2,21
"26Oct2000_14.prn","PM","F2","4",0,0,"null",1,3,0
"26Oct2000_14.prn","PM","F2","4",1,1,"during evening",1,3,21
"26Oct2000_14.prn","PM","F2","4",2,1,"later",0,0,-99
"26Oct2001_01.prn","AM","F1","2",0,0,"null",2,1,6
"26Oct2001_01.prn","AM","F1","2",1,1,"by afternoon",1,3,15
"26Oct2001_01.prn","AM","F1","2",2,1,"later",5,2,15
"26Oct2001_01.prn","AM","F1","3",0,0,"null",3,2,3
"26Oct2001_01.prn","AM","F1","3",2,0,"null",0,0,-99
"26Oct2001_01.prn","AM","F1","4",0,0,"null",1,3,0
"26Oct2001_01.prn","AM","F1","4",1,1,"later",1,3,0
"26Oct2001_15.prn","PM","F5","2",0,0,"null",0,0,-99
"26Oct2001_15.prn","PM","F5","2",2,1,"tonight",0,0,-99
"26Oct2001_15.prn","PM","F5","2",3,1,"later",2,2,6
"26Oct2001_15.prn","PM","F5","3",0,0,"null",1,3,6
"26Oct2001_15.prn","PM","F5","3",1,1,"by afternoon",1,3,12
"26Oct2001_15.prn","PM","F5","3",2,1,"late evening",0,0,-99
"26Sep2000_02.prn","AM","F2","2",2,1,"later",2,2,0
"26Sep2000_02.prn","AM","F2","3",0,0,"null",2,2,0
"26Sep2000_02.prn","AM","F2","3",1,1,"by midday",2,2,15
"26Sep2000_02.prn","AM","F2","3",2,1,"later",1,3,0
"26Sep2000_02.prn","AM","F2","4",0,0,"null",2,2,0
"26Sep2000_02.prn","AM","F2","4",1,1,"soon",2,2,3
"26Sep2000_02.prn","AM","F2","4",2,0,"null",4,1,18
"26Sep2000_15.prn","PM","F4","2",0,0,"null",1,3,18
"26Sep2000_15.prn","PM","F4","2",1,1,"by morning",2,2,6
"26Sep2000_15.prn","PM","F4","3",0,0,"null",1,3,6
"26Sep2000_15.prn","PM","F4","3",1,1,"soon",3,1,9
"26Sep2000_15.prn","PM","F4","3",2,1,"by evening",2,2,18
"26Sep2000_15.prn","PM","F4","3",3,1,"later",3,2,21
"26Sep2000_15.prn","PM","F4","4",0,0,"null",2,1,0
"26Sep2000_15.prn","PM","F4","4",1,1,"by early afternoon",2,2,15
"26Sep2000_15.prn","PM","F4","4",2,1,"later",2,1,21
"26Sep2001_13.prn","PM","F2","3",0,0,"null",2,1,6
"26Sep2001_13.prn","PM","F2","4",0,0,"null",1,3,0
"26Sep2001_13.prn","PM","F2","4",1,1,"by evening",0,0,-99
"27Apr2001_15.prn","PM","F1","2",1,1,"soon",3,2,21
"27Apr2001_15.prn","PM","F1","2",2,1,"later",2,2,6
"27Apr2001_15.prn","PM","F1","3",0,0,"null",1,3,6
"27Apr2001_15.prn","PM","F1","3",1,0,"null",2,2,0
"27Apr2001_15.prn","PM","F1","4",0,0,"null",1,3,0
"27Apr2001_15.prn","PM","F1","4",1,1,"by midday",4,2,12
"27Apr2001_15.prn","PM","F1","4",2,1,"later",1,3,0
"27Apr2002_04.prn","AM","F4","2",0,0,"null",2,2,9
"27Apr2002_04.prn","AM","F4","2",1,1,"afternoon",3,2,18
"27Apr2002_04.prn","AM","F4","2",2,1,"later",1,3,0
"27Apr2002_04.prn","AM","F4","3",0,0,"null",1,3,0
"27Apr2002_04.prn","AM","F4","3",1,1,"soon",1,3,9
"27Apr2002_04.prn","AM","F4","3",2,1,"from midday",1,3,9
"27Apr2002_04.prn","AM","F4","3",3,1,"by midnight",2,2,0
"27Apr2002_04.prn","AM","F4","4",0,0,"null",1,3,0
"27Apr2002_04.prn","AM","F4","4",1,1,"by mid evening",3,1,21
"27Apr2002_14.prn","PM","F5","3",0,0,"null",1,3,6
"27Apr2002_14.prn","PM","F5","3",1,1,"early afternoon",1,3,15
"27Apr2002_14.prn","PM","F5","3",2,1,"in evening",1,3,0
"27Apr2002_14.prn","PM","F5","4",0,0,"null",1,3,0
"27Apr2002_14.prn","PM","F5","4",1,1,"in morning",1,3,12
"27Apr2002_14.prn","PM","F5","4",2,1,"in evening",2,2,0
"27Aug2000_03.prn","AM","F2","2",0,0,"null",1,3,12
"27Aug2000_03.prn","AM","F2","2",1,1,"early afternoon",1,3,18
"27Aug2000_03.prn","AM","F2","2",2,1,"later",0,0,-99
"27Aug2000_03.prn","AM","F2","3",0,0,"null",0,0,-99
"27Aug2000_03.prn","AM","F2","3",1,0,"null",1,3,18
"27Aug2000_03.prn","AM","F2","4",0,0,"null",0,0,-99
"27Aug2000_03.prn","AM","F2","4",1,0,"null",3,1,15
"27Aug2000_14.prn","PM","F4","2",0,0,"null",0,0,-99
"27Aug2000_14.prn","PM","F4","2",1,1,"evening",0,0,-99
"27Aug2000_14.prn","PM","F4","2",2,1,"by morning",2,2,3
"27Aug2000_14.prn","PM","F4","3",0,0,"null",1,3,6
"27Aug2000_14.prn","PM","F4","3",1,1,"by afternoon",4,2,21
"27Aug2000_14.prn","PM","F4","4",0,0,"null",2,1,0
"27Aug2000_14.prn","PM","F4","4",1,1,"by afternoon",4,2,15
"27Aug2000_14.prn","PM","F4","4",2,1,"by evening",3,1,18
"27Aug2001_15.prn","PM","F5","2",0,0,"null",3,2,0
"27Aug2001_15.prn","PM","F5","2",1,1,"later in period",2,1,3
"27Aug2001_15.prn","PM","F5","3",0,0,"null",1,3,6
"27Aug2001_15.prn","PM","F5","3",1,1,"by midday",0,0,-99
"27Aug2001_15.prn","PM","F5","3",2,1,"later in evening",1,3,0
"27Aug2001_15.prn","PM","F5","4",0,0,"null",4,2,3
"27Aug2001_15.prn","PM","F5","4",1,1,"in morning",5,2,12
"27Aug2001_15.prn","PM","F5","4",2,1,"by late afternoon",2,2,21
"27Dec2000_02.prn","AM","F3","2",0,0,"null",1,3,6
"27Dec2000_02.prn","AM","F3","2",1,1,"by evening",2,1,21
"27Dec2000_02.prn","AM","F3","3",0,0,"null",3,2,6
"27Dec2000_02.prn","AM","F3","3",1,1,"by late evening",1,3,0
"27Dec2000_02.prn","AM","F3","4",0,0,"null",3,1,0
"27Dec2000_02.prn","AM","F3","4",1,1,"by late evening",4,1,18
"27Dec2000_16.prn","PM","F5","2",0,0,"null",1,3,18
"27Dec2000_16.prn","PM","F5","2",1,1,"tonight",3,1,0
"27Dec2000_16.prn","PM","F5","3",0,0,"null",1,3,6
"27Dec2000_16.prn","PM","F5","3",1,1,"in afternoon",3,2,21
"27Dec2000_16.prn","PM","F5","3",2,1,"in evening",0,0,-99
"27Dec2000_16.prn","PM","F5","4",0,0,"null",6,1,21
"27Dec2001_02.prn","AM","F2","2",0,0,"null",1,3,6
"27Dec2001_02.prn","AM","F2","2",2,1,"later",1,3,0
"27Dec2001_02.prn","AM","F2","3",0,0,"null",3,2,0
"27Dec2001_02.prn","AM","F2","3",1,1,"during afternoon",0,0,-99
"27Dec2001_02.prn","AM","F2","4",0,0,"null",0,0,-99
"27Dec2001_02.prn","AM","F2","4",1,1,"later",1,3,0
"27Dec2001_13.prn","PM","F1","2",0,0,"null",0,0,-99
"27Dec2001_13.prn","PM","F1","2",1,0,"null",2,1,3
"27Dec2001_13.prn","PM","F1","3",0,0,"null",1,3,6
"27Dec2001_13.prn","PM","F1","3",1,1,"soon",1,3,12
"27Dec2001_13.prn","PM","F1","3",2,1,"later",3,2,18
"27Dec2001_13.prn","PM","F1","4",0,0,"null",2,1,0
"27Dec2001_13.prn","PM","F1","4",1,1,"during morning",2,1,9
"27Dec2001_13.prn","PM","F1","4",2,1,"later",3,1,18
"27Feb2002_01.prn","AM","F1","2",0,0,"null",2,2,6
"27Feb2002_01.prn","AM","F1","2",1,0,"null",4,2,21
"27Feb2002_01.prn","AM","F1","3",0,0,"null",1,3,0
"27Feb2002_01.prn","AM","F1","3",1,1,"soon",8,1,9
"27Feb2002_01.prn","AM","F1","3",2,1,"later",5,2,0
"27Feb2002_01.prn","AM","F1","4",0,0,"null",2,2,0
"27Feb2002_01.prn","AM","F1","4",1,0,"null",2,1,21
"27Feb2002_14.prn","PM","F4","2",0,0,"null",2,2,18
"27Feb2002_14.prn","PM","F4","2",1,1,"by midnight",3,2,3
"27Feb2002_14.prn","PM","F4","2",2,1,"later",3,2,6
"27Feb2002_14.prn","PM","F4","3",0,0,"null",7,2,9
"27Feb2002_14.prn","PM","F4","3",1,1,"by afternoon",6,1,15
"27Feb2002_14.prn","PM","F4","4",0,0,"null",1,3,0
"27Feb2002_14.prn","PM","F4","4",1,1,"by afternoon",1,3,15
"27Feb2002_14.prn","PM","F4","4",2,1,"later",1,3,0
"27Jan2001_03.prn","AM","F5","2",0,0,"null",2,2,9
"27Jan2001_03.prn","AM","F5","2",1,1,"by evening",2,2,15
"27Jan2001_03.prn","AM","F5","2",2,1,"in evening",1,3,21
"27Jan2001_03.prn","AM","F5","3",0,0,"null",0,0,-99
"27Jan2001_03.prn","AM","F5","3",1,1,"soon",3,2,9
"27Jan2001_03.prn","AM","F5","3",2,1,"later",0,0,-99
"27Jan2001_03.prn","AM","F5","4",0,0,"null",1,3,9
"27Jan2001_03.prn","AM","F5","4",1,1,"by afternoon",4,2,21
"27Jul2000_03.prn","AM","F5","3",0,0,"null",1,3,3
"27Jul2000_14.prn","PM","F2","2",0,0,"null",3,1,21
